order_id,customer_id,order_date,sales_channel,payment_method,order_status
ORD000430,CUST01148,2024-09-15,Mobile App,UPI,Completed
ORD000431,CUST00107,2025-11-20,Mobile App,Credit Card,Completed
ORD000432,CUST00562,2025-02-20,Website,Credit Card,Completed
ORD000433,CUST00090,2025-06-13,Mobile App,UPI,Completed
ORD000434,CUST01091,2025-03-06,Website,UPI,Completed
ORD000435,CUST01172,2024-03-24,Mobile App,COD,Completed
ORD000436,CUST00868,2025-12-07,Marketplace,COD,Completed
ORD000437,CUST00637,2024-12-03,Website,Debit Card,Completed
ORD000438,CUST00050,2025-03-18,Mobile App,Debit Card,Completed
ORD000439,CUST00507,2024-09-13,Website,UPI,Completed
ORD000440,CUST00684,2024-02-25,Website,UPI,Completed
ORD000441,CUST00899,2025-09-06,Mobile App,Debit Card,Completed
ORD000442,CUST00125,2024-03-28,Marketplace,Credit Card,Cancelled
ORD000443,CUST00134,2025-12-11,Mobile App,UPI,Completed
ORD000444,CUST00618,2024-02-26,Mobile App,Credit Card,Completed
ORD000445,CUST01146,2024-02-27,Website,Wallet,Completed
ORD000446,CUST00842,2025-09-24,Website,Debit Card,Completed
ORD000447,CUST00929,2024-01-11,Website,Wallet,Cancelled
ORD000448,CUST00208,2025-09-26,Website,COD,Completed
ORD000449,CUST01060,2025-04-09,Website,UPI,Completed
ORD000450,CUST00139,2025-09-01,Mobile App,Wallet,Cancelled
ORD000451,CUST01043,2024-05-09,Website,Credit Card,Completed
ORD000452,CUST00381,2025-03-31,Website,Wallet,Completed
ORD000453,CUST01198,2024-11-15,Website,COD,Completed
ORD000454,CUST01196,2024-11-14,Mobile App,Net Banking,Completed
ORD000455,CUST00703,2024-11-12,Website,COD,Completed
ORD000456,CUST00297,2025-11-04,Website,Credit Card,Completed
ORD000457,CUST00112,2026-05-29,Website,UPI,Completed
ORD000458,CUST00413,2026-07-19,Mobile App,Credit Card,Completed
ORD000459,CUST00958,2025-12-12,Mobile App,Credit Card,Completed
ORD000460,CUST00614,2024-12-09,Website,UPI,Completed
ORD000461,CUST00087,2026-03-19,Website,COD,Completed
ORD000462,CUST00472,2025-12-10,Website,UPI,Completed
ORD000463,CUST00679,2026-02-25,Mobile App,Credit Card,Completed
ORD000464,CUST00014,2026-04-25,Website,UPI,Completed
ORD000465,CUST00292,2024-04-27,Website,UPI,Completed
ORD000466,CUST00738,2026-02-22,Website,UPI,Completed
ORD000467,CUST00449,2024-06-27,Mobile App,Net Banking,Completed
ORD000468,CUST00504,2025-07-21,Website,UPI,Completed
ORD000469,CUST00208,2026-07-21,Website,Debit Card,Completed
ORD000470,CUST00228,2026-03-17,Website,UPI,Completed
ORD000471,CUST00763,2025-01-13,Mobile App,COD,Returned
ORD000472,CUST00889,2025-09-30,Mobile App,UPI,Completed
ORD000473,CUST00268,2026-08-04,Mobile App,UPI,Completed
ORD000474,CUST00652,2025-01-18,Mobile App,COD,Completed
ORD000475,CUST00388,2024-02-17,Mobile App,Credit Card,Completed
ORD000476,CUST00110,2024-09-10,Mobile App,Credit Card,Completed
ORD000477,CUST01197,2025-06-04,Mobile App,UPI,Completed
ORD000478,CUST00133,2025-04-26,Website,Credit Card,Cancelled
ORD000479,CUST01043,2026-02-08,Website,Credit Card,Completed
ORD000480,CUST00766,2025-12-30,Mobile App,Credit Card,Returned
ORD000481,CUST00550,2025-04-30,Mobile App,Debit Card,Completed
ORD000482,CUST00075,2025-10-27,Website,COD,Completed
ORD000483,CUST00811,2024-08-28,Website,Credit Card,Completed
ORD000484,CUST00767,2024-06-09,Website,UPI,Completed
ORD000485,CUST00911,2024-10-29,Website,UPI,Completed
ORD000486,CUST00689,2025-06-08,Website,Credit Card,Completed
ORD000487,CUST01019,2026-04-03,Website,Credit Card,Completed
ORD000488,CUST00544,2024-08-27,Mobile App,Credit Card,Completed
ORD000489,CUST01028,2026-05-12,Website,Debit Card,Completed
ORD000490,CUST00467,2026-08-06,Website,UPI,Completed
ORD000491,CUST00684,2024-07-24,Website,Credit Card,Completed
ORD000492,CUST00563,2026-04-15,Website,Debit Card,Completed
ORD000493,CUST01113,2026-05-25,Marketplace,UPI,Completed
ORD000494,CUST00710,2026-04-22,Mobile App,Credit Card,Completed
ORD000495,CUST00025,2025-08-16,Website,Credit Card,Completed
ORD000496,CUST00815,2024-06-01,Website,Net Banking,Completed
ORD000497,CUST01057,2024-08-27,Mobile App,Debit Card,Completed
ORD000498,CUST00945,2026-04-13,Website,UPI,Completed
ORD000499,CUST00856,2025-03-15,Website,Credit Card,Completed
ORD000500,CUST00285,2025-01-18,Mobile App,UPI,Returned
ORD000501,CUST01024,2024-01-10,Mobile App,Wallet,Completed
ORD000502,CUST00872,2025-03-05,Mobile App,Credit Card,Completed
ORD000503,CUST00614,2025-07-04,Website,UPI,Completed
ORD000504,CUST00285,2026-08-02,Website,COD,Completed
ORD000505,CUST01176,2025-10-06,Mobile App,COD,Completed
ORD000506,CUST00131,2025-02-04,Mobile App,UPI,Completed
ORD000507,CUST00925,2025-08-06,Mobile App,Credit Card,Completed
ORD000508,CUST01133,2025-11-22,Website,Wallet,Completed
ORD000509,CUST00383,2024-01-28,Website,COD,Completed
ORD000510,CUST00478,2024-07-29,Website,Credit Card,Completed
ORD000511,CUST01062,2025-01-12,Website,Credit Card,Cancelled
ORD000512,CUST00322,2025-02-04,Marketplace,UPI,Completed
ORD000513,CUST00141,2026-01-30,Website,COD,Completed
ORD000514,CUST00422,2026-06-10,Website,Wallet,Completed
ORD000515,CUST01178,2024-06-11,Marketplace,Debit Card,Completed
ORD000516,CUST00940,2025-12-02,Website,UPI,Completed
ORD000517,CUST00818,2024-03-06,Mobile App,UPI,Completed
ORD000518,CUST01006,2025-08-05,Website,Debit Card,Completed
ORD000519,CUST00935,2024-10-21,Website,Wallet,Completed
ORD000520,CUST00359,2025-02-04,Website,UPI,Completed
ORD000521,CUST00938,2025-03-18,Website,Debit Card,Completed
ORD000522,CUST00806,2024-04-07,Mobile App,UPI,Cancelled
ORD000523,CUST00561,2024-06-10,Mobile App,Debit Card,Completed
ORD000524,CUST00445,2024-03-09,Marketplace,Credit Card,Completed
ORD000525,CUST00756,2024-05-04,Website,UPI,Completed
ORD000526,CUST00840,2024-11-29,Website,UPI,Completed
ORD000527,CUST00055,2025-04-18,Website,Net Banking,Completed
ORD000528,CUST00704,2025-01-25,Mobile App,Wallet,Completed
ORD000529,CUST00514,2024-01-11,Website,COD,Completed
ORD000530,CUST00951,2026-02-05,Website,UPI,Completed
ORD000531,CUST00897,2024-09-05,Website,Wallet,Completed
ORD000532,CUST00037,2024-06-23,Mobile App,UPI,Completed
ORD000533,CUST00801,2026-01-29,Website,Debit Card,Completed
ORD000534,CUST00315,2024-10-06,Website,UPI,Completed
ORD000535,CUST01091,2026-07-03,Website,Net Banking,Completed
ORD000536,CUST01071,2026-04-10,Mobile App,Net Banking,Cancelled
ORD000537,CUST00632,2025-02-03,Website,Debit Card,Completed
ORD000538,CUST00414,2025-01-21,Marketplace,Credit Card,Completed
ORD000539,CUST00033,2024-04-03,Website,COD,Completed
ORD000540,CUST00130,2024-07-15,Website,COD,Completed
ORD000541,CUST00344,2026-04-30,Mobile App,UPI,Completed
ORD000542,CUST00670,2026-04-15,Website,Debit Card,Completed
ORD000543,CUST01110,2026-08-14,Website,Credit Card,Completed
ORD000544,CUST00731,2024-04-18,Website,UPI,Completed
ORD000545,CUST00798,2024-01-13,Website,UPI,Completed
ORD000546,CUST00756,2024-10-12,Website,COD,Completed
ORD000547,CUST01024,2026-02-24,Marketplace,UPI,Completed
ORD000548,CUST01166,2026-08-02,Website,COD,Completed
ORD000549,CUST00796,2025-10-08,Mobile App,COD,Completed
ORD000550,CUST00360,2024-12-06,Mobile App,COD,Completed
ORD000551,CUST00988,2026-05-21,Website,UPI,Cancelled
ORD000552,CUST00784,2025-04-04,Website,Net Banking,Completed
ORD000553,CUST00028,2025-12-22,Website,Debit Card,Cancelled
ORD000554,CUST00485,2024-11-12,Mobile App,Net Banking,Completed
ORD000555,CUST00282,2024-03-02,Website,Credit Card,Completed
ORD000556,CUST00078,2024-07-28,Website,Net Banking,Returned
ORD000557,CUST00674,2025-03-30,Website,Credit Card,Completed
ORD000558,CUST01067,2024-02-10,Mobile App,Credit Card,Completed
ORD000559,CUST00049,2026-02-07,Website,Net Banking,Completed
ORD000560,CUST01105,2024-07-29,Website,COD,Returned
ORD000561,CUST00456,2026-03-31,Mobile App,Credit Card,Completed
ORD000562,CUST00013,2025-03-28,Website,Credit Card,Returned
ORD000563,CUST00290,2024-02-23,Marketplace,UPI,Completed
ORD000564,CUST00419,2025-07-16,Website,UPI,Completed
ORD000565,CUST00337,2024-11-14,Mobile App,UPI,Completed
ORD000566,CUST00621,2024-09-11,Website,Credit Card,Completed
ORD000567,CUST00986,2024-10-05,Website,COD,Completed
ORD000568,CUST00965,2024-06-20,Website,Credit Card,Completed
ORD000569,CUST00320,2026-02-17,Mobile App,Wallet,Completed
ORD000570,CUST00876,2025-01-25,Mobile App,Net Banking,Cancelled
ORD000571,CUST01101,2025-09-01,Website,Net Banking,Completed
ORD000572,CUST00627,2025-04-19,Website,Credit Card,Completed
ORD000573,CUST00683,2024-03-14,Website,Credit Card,Completed
ORD000574,CUST00009,2024-07-13,Website,Credit Card,Completed
ORD000575,CUST00829,2025-05-18,Marketplace,COD,Returned
ORD000576,CUST00787,2025-01-17,Website,Debit Card,Completed
ORD000577,CUST00080,2025-02-22,Marketplace,UPI,Returned
ORD000578,CUST00398,2024-06-15,Mobile App,COD,Completed
ORD000579,CUST00714,2026-02-08,Website,Credit Card,Completed
ORD000580,CUST00119,2025-12-14,Mobile App,COD,Completed
ORD000581,CUST00979,2024-09-05,Website,Wallet,Completed
ORD000582,CUST00058,2025-11-23,Mobile App,Debit Card,Completed
ORD000583,CUST00302,2025-04-11,Website,Debit Card,Returned
ORD000584,CUST00331,2026-05-11,Website,Net Banking,Completed
ORD000585,CUST00788,2026-07-27,Website,Debit Card,Cancelled
ORD000586,CUST00387,2025-06-14,Mobile App,UPI,Completed
ORD000587,CUST00619,2025-12-09,Website,Debit Card,Cancelled
ORD000588,CUST00631,2025-08-23,Mobile App,Net Banking,Cancelled
ORD000589,CUST00183,2026-06-09,Website,Debit Card,Completed
ORD000590,CUST00293,2026-04-13,Website,UPI,Completed
ORD000591,CUST00631,2025-12-16,Website,UPI,Completed
ORD000592,CUST00144,2024-04-09,Mobile App,Credit Card,Completed
ORD000593,CUST00883,2024-10-22,Website,Credit Card,Completed
ORD000594,CUST00997,2024-07-21,Website,COD,Completed
ORD000595,CUST00436,2026-04-13,Website,UPI,Completed
ORD000596,CUST00393,2026-02-16,Website,COD,Completed
ORD000597,CUST00224,2025-10-03,Mobile App,UPI,Completed
ORD000598,CUST00256,2025-01-21,Website,Credit Card,Completed
ORD000599,CUST00994,2025-05-04,Mobile App,UPI,Completed
ORD000600,CUST00015,2026-02-08,Mobile App,Wallet,Completed
ORD000601,CUST01070,2024-08-04,Mobile App,Credit Card,Completed
ORD000602,CUST00545,2026-02-18,Marketplace,Credit Card,Completed
ORD000603,CUST00690,2025-03-15,Website,COD,Returned
ORD000604,CUST00491,2026-04-16,Marketplace,Debit Card,Completed
ORD000605,CUST00730,2024-02-28,Mobile App,Wallet,Completed
ORD000606,CUST00823,2026-06-10,Mobile App,COD,Completed
ORD000607,CUST00252,2025-09-08,Mobile App,UPI,Completed
ORD000608,CUST00510,2026-04-14,Website,Debit Card,Completed
ORD000609,CUST01055,2025-05-01,Website,UPI,Returned
ORD000610,CUST00660,2026-08-22,Website,Credit Card,Completed
ORD000611,CUST00667,2026-04-06,Mobile App,UPI,Completed
ORD000612,CUST00167,2026-01-26,Website,COD,Returned
ORD000613,CUST00206,2025-05-02,Mobile App,Credit Card,Completed
ORD000614,CUST01066,2024-05-26,Mobile App,Wallet,Completed
ORD000615,CUST00262,2024-02-02,Website,UPI,Completed
ORD000616,CUST00957,2025-07-15,Website,Credit Card,Completed
ORD000617,CUST01108,2025-11-09,Website,UPI,Completed
ORD000618,CUST00184,2025-11-06,Website,COD,Completed
ORD000619,CUST00669,2026-08-09,Marketplace,Net Banking,Completed
ORD000620,CUST00976,2024-09-20,Marketplace,Debit Card,Completed
ORD000621,CUST01095,2026-08-02,Mobile App,Credit Card,Completed
ORD000622,CUST00459,2024-12-06,Marketplace,Net Banking,Completed
ORD000623,CUST00703,2025-10-21,Website,Net Banking,Completed
ORD000624,CUST01151,2025-01-25,Marketplace,Credit Card,Completed
ORD000625,CUST00237,2024-09-22,Website,UPI,Completed
ORD000626,CUST00386,2025-08-29,Mobile App,UPI,Completed
ORD000627,CUST00642,2026-05-23,Marketplace,Debit Card,Completed
ORD000628,CUST01097,2024-03-04,Website,Credit Card,Completed
ORD000629,CUST00748,2026-02-28,Mobile App,COD,Completed
ORD000630,CUST00455,2025-11-10,Website,UPI,Completed
ORD000631,CUST00297,2024-11-19,Mobile App,Credit Card,Completed
ORD000632,CUST00934,2025-11-27,Website,Credit Card,Completed
ORD000633,CUST00071,2026-05-19,Mobile App,Credit Card,Returned
ORD000634,CUST00561,2024-05-06,Marketplace,Net Banking,Completed
ORD000635,CUST00442,2026-04-28,Website,Net Banking,Completed
ORD000636,CUST00683,2026-04-09,Website,Net Banking,Completed
ORD000637,CUST00461,2026-08-14,Mobile App,UPI,Cancelled
ORD000638,CUST00999,2024-07-02,Mobile App,Credit Card,Completed
ORD000639,CUST00327,2026-07-23,Marketplace,Debit Card,Completed
ORD000640,CUST00970,2025-11-25,Marketplace,Net Banking,Completed
ORD000641,CUST00580,2025-06-24,Website,COD,Completed
ORD000642,CUST00807,2025-07-15,Website,Credit Card,Completed
ORD000643,CUST00111,2026-06-05,Mobile App,Net Banking,Completed
ORD000644,CUST01183,2024-06-16,Website,Net Banking,Completed
ORD000645,CUST00430,2024-05-28,Website,Net Banking,Completed
ORD000646,CUST00742,2024-01-10,Mobile App,Debit Card,Completed
ORD000647,CUST00303,2026-05-29,Website,COD,Completed
ORD000648,CUST00116,2024-06-21,Website,COD,Completed
ORD000649,CUST00241,2024-02-23,Marketplace,Debit Card,Completed
ORD000650,CUST00828,2024-06-01,Website,UPI,Completed
ORD000651,CUST00354,2024-11-05,Mobile App,Credit Card,Completed
ORD000652,CUST00184,2026-03-25,Mobile App,COD,Completed
ORD000653,CUST00912,2024-10-08,Website,UPI,Completed
ORD000654,CUST01044,2025-05-15,Website,Debit Card,Returned
ORD000655,CUST00561,2025-05-06,Mobile App,UPI,Completed
ORD000656,CUST00992,2025-01-28,Marketplace,Net Banking,Completed
ORD000657,CUST00204,2024-05-08,Website,Net Banking,Cancelled
ORD000658,CUST00379,2025-07-04,Website,Net Banking,Completed
ORD000659,CUST01099,2026-04-17,Mobile App,Debit Card,Completed
ORD000660,CUST01198,2026-05-07,Mobile App,Wallet,Completed
ORD000661,CUST00425,2026-02-10,Marketplace,COD,Completed
ORD000662,CUST00369,2025-09-05,Website,Credit Card,Completed
ORD000663,CUST00264,2024-02-10,Mobile App,Debit Card,Completed
ORD000664,CUST00072,2024-09-19,Website,UPI,Completed
ORD000665,CUST00352,2025-07-11,Website,COD,Completed
ORD000666,CUST00095,2024-11-03,Marketplace,Credit Card,Completed
ORD000667,CUST01094,2025-11-05,Website,Debit Card,Completed
ORD000668,CUST00722,2025-06-19,Mobile App,Credit Card,Completed
ORD000669,CUST00092,2025-11-09,Website,UPI,Completed
ORD000670,CUST00441,2026-05-02,Marketplace,Debit Card,Completed
ORD000671,CUST00569,2025-01-02,Website,Debit Card,Completed
ORD000672,CUST00534,2024-09-18,Website,COD,Completed
ORD000673,CUST00521,2024-03-26,Mobile App,COD,Completed
ORD000674,CUST00145,2024-07-27,Mobile App,UPI,Completed
ORD000675,CUST00395,2025-10-23,Mobile App,Debit Card,Completed
ORD000676,CUST00336,2025-06-07,Website,UPI,Returned
ORD000677,CUST00777,2025-03-20,Website,Debit Card,Completed
ORD000678,CUST01089,2024-05-07,Website,Debit Card,Completed
ORD000679,CUST00183,2025-10-17,Website,Credit Card,Completed
ORD000680,CUST00463,2026-06-08,Website,UPI,Returned
ORD000681,CUST00776,2024-08-15,Marketplace,Wallet,Completed
ORD000682,CUST00628,2025-06-23,Mobile App,Wallet,Completed
ORD000683,CUST01172,2024-12-23,Mobile App,Debit Card,Completed
ORD000684,CUST00099,2026-07-07,Website,COD,Completed
ORD000685,CUST01089,2024-12-19,Mobile App,COD,Completed
ORD000686,CUST00262,2025-08-29,Website,Net Banking,Completed
ORD000687,CUST00259,2025-11-04,Website,Debit Card,Completed
ORD000688,CUST00759,2026-07-29,Mobile App,UPI,Completed
ORD000689,CUST00938,2025-12-24,Website,COD,Completed
ORD000690,CUST00588,2025-05-29,Website,Credit Card,Returned
ORD000691,CUST00469,2026-06-21,Website,Wallet,Returned
ORD000692,CUST00641,2025-02-20,Mobile App,Debit Card,Completed
ORD000693,CUST00192,2024-09-02,Website,UPI,Completed
ORD000694,CUST01010,2025-07-21,Mobile App,UPI,Returned
ORD000695,CUST01042,2025-11-24,Marketplace,UPI,Completed
ORD000696,CUST01091,2025-12-02,Mobile App,Credit Card,Completed
ORD000697,CUST00015,2026-07-21,Mobile App,Net Banking,Completed
ORD000698,CUST01082,2024-09-07,Mobile App,UPI,Completed
ORD000699,CUST01073,2024-06-21,Marketplace,UPI,Completed
ORD000700,CUST01053,2024-05-16,Website,UPI,Completed
ORD000701,CUST00765,2024-06-23,Marketplace,Credit Card,Completed
ORD000702,CUST01105,2026-05-01,Mobile App,Wallet,Completed
ORD000703,CUST00602,2025-05-09,Website,UPI,Completed
ORD000704,CUST00446,2025-02-07,Marketplace,COD,Returned
ORD000705,CUST00073,2025-06-11,Marketplace,COD,Completed
ORD000706,CUST00729,2024-02-28,Website,Credit Card,Completed
ORD000707,CUST00011,2024-04-19,Website,Net Banking,Completed
ORD000708,CUST00208,2024-01-10,Website,UPI,Completed
ORD000709,CUST00315,2026-07-09,Website,COD,Completed
ORD000710,CUST00513,2026-02-26,Website,Credit Card,Completed
ORD000711,CUST00374,2025-03-14,Mobile App,UPI,Returned
ORD000712,CUST00900,2025-11-03,Website,Credit Card,Completed
ORD000713,CUST00407,2025-01-02,Website,Credit Card,Completed
ORD000714,CUST00679,2025-03-07,Marketplace,UPI,Completed
ORD000715,CUST00545,2025-05-05,Website,Credit Card,Completed
ORD000716,CUST00261,2025-11-29,Website,Net Banking,Cancelled
ORD000717,CUST00797,2025-05-28,Website,COD,Completed
ORD000718,CUST00319,2024-05-09,Website,UPI,Completed
ORD000719,CUST00701,2024-02-23,Website,Debit Card,Completed
ORD000720,CUST00593,2025-05-06,Website,UPI,Completed
ORD000721,CUST00313,2025-09-24,Mobile App,UPI,Completed
ORD000722,CUST00540,2024-04-27,Marketplace,UPI,Completed
ORD000723,CUST00971,2024-07-22,Mobile App,Wallet,Completed
ORD000724,CUST00372,2025-05-29,Website,Wallet,Completed
ORD000725,CUST00470,2024-06-01,Website,Credit Card,Completed
ORD000726,CUST00300,2024-07-15,Website,Debit Card,Completed
ORD000727,CUST00779,2024-02-22,Website,Credit Card,Completed
ORD000728,CUST00455,2024-08-24,Website,Credit Card,Completed
ORD000729,CUST00106,2025-10-21,Website,UPI,Completed
ORD000730,CUST00857,2024-12-25,Website,COD,Completed
ORD000731,CUST00107,2024-01-01,Mobile App,Credit Card,Completed
ORD000732,CUST00207,2024-10-13,Website,UPI,Completed
ORD000733,CUST00624,2024-12-08,Website,Debit Card,Completed
ORD000734,CUST00267,2026-02-27,Website,Net Banking,Completed
ORD000735,CUST01084,2026-03-08,Mobile App,UPI,Completed
ORD000736,CUST00787,2025-08-21,Website,UPI,Completed
ORD000737,CUST00247,2025-09-08,Website,COD,Cancelled
ORD000738,CUST00391,2026-04-17,Website,Credit Card,Completed
ORD000739,CUST01120,2026-08-22,Mobile App,Credit Card,Completed
ORD000740,CUST00414,2026-02-18,Mobile App,UPI,Completed
ORD000741,CUST01128,2025-03-04,Mobile App,COD,Completed
ORD000742,CUST01148,2026-05-16,Marketplace,COD,Completed
ORD000743,CUST00241,2026-01-04,Marketplace,UPI,Completed
ORD000744,CUST01032,2026-08-11,Mobile App,UPI,Completed
ORD000745,CUST00594,2024-05-12,Website,Debit Card,Completed
ORD000746,CUST00390,2025-12-11,Mobile App,Credit Card,Completed
ORD000747,CUST01052,2026-06-10,Marketplace,UPI,Completed
ORD000748,CUST01152,2025-01-28,Mobile App,Credit Card,Completed
ORD000749,CUST00008,2024-07-07,Website,UPI,Completed
ORD000750,CUST01051,2026-06-19,Website,Net Banking,Completed
ORD000751,CUST00452,2024-11-06,Website,UPI,Completed
ORD000752,CUST00094,2024-08-17,Mobile App,Credit Card,Completed
ORD000753,CUST00569,2026-08-22,Marketplace,UPI,Completed
ORD000754,CUST00510,2025-10-19,Marketplace,UPI,Completed
ORD000755,CUST00712,2025-10-26,Mobile App,COD,Completed
ORD000756,CUST01125,2026-08-27,Website,UPI,Cancelled
