order_id,payment_method,payment_status,transaction_date,order_amount
ORD000519,Wallet,Paid,2024-10-22,43079.19
ORD000520,UPI,Paid,2025-02-04,3138.09
ORD000521,Debit Card,Paid,2025-03-19,19336.71
ORD000522,UPI,Paid,2024-04-07,6058.93
ORD000523,Debit Card,Paid,2024-06-11,14674.42
ORD000524,Credit Card,Paid,2024-03-09,40924.1
ORD000525,UPI,Paid,2024-05-05,4525.87
ORD000526,UPI,Failed,2024-11-29,8023.96
ORD000527,Net Banking,Paid,2025-04-19,48272.35
ORD000528,Wallet,Paid,2025-01-25,3826.95
ORD000529,COD,Paid,2024-01-11,38898.97
ORD000530,UPI,Paid,2026-02-06,1392.92
ORD000531,Wallet,Paid,2024-09-05,18793.95
ORD000532,UPI,Paid,2024-06-24,4262.79
ORD000533,Debit Card,Paid,2026-01-29,6108.46
ORD000534,UPI,Paid,2024-10-06,25569.03
ORD000535,Net Banking,Paid,2026-07-03,32775.3
ORD000536,Net Banking,Paid,2026-04-10,42795.26
ORD000537,Debit Card,Paid,2025-02-03,5218.92
ORD000538,Credit Card,Paid,2025-01-22,24968.51
ORD000539,COD,Paid,2024-04-03,1639.7
ORD000540,COD,Paid,2024-07-15,35582.85
ORD000541,UPI,Paid,2026-05-01,9659.57
ORD000542,Debit Card,Refunded,2026-04-16,32430.85
ORD000543,Credit Card,Paid,2026-08-14,28280.62
ORD000544,UPI,Paid,2024-04-19,15428.07
ORD000545,UPI,Paid,2024-01-14,35618.8
ORD000546,COD,Paid,2024-10-12,31267.14
ORD000547,UPI,Paid,2026-02-25,41520.36
ORD000548,COD,Paid,2026-08-02,40738.83
ORD000549,COD,Paid,2025-10-08,12882.33
ORD000550,COD,Paid,2024-12-06,26066.69
ORD000551,UPI,Paid,2026-05-21,13526.42
ORD000552,Net Banking,Paid,2025-04-04,5760.35
ORD000553,Debit Card,Paid,2025-12-23,15333.42
ORD000554,Net Banking,Paid,2024-11-13,42667.84
ORD000555,Credit Card,Paid,2024-03-03,3437.86
ORD000556,Net Banking,Paid,2024-07-28,44678.06
ORD000557,Credit Card,Paid,2025-03-31,20010.28
ORD000558,Credit Card,Paid,2024-02-11,27001.34
ORD000559,Net Banking,Paid,2026-02-08,19351.79
ORD000560,COD,Paid,2024-07-30,40932.67
ORD000561,Credit Card,Paid,2026-04-01,24332.02
ORD000562,Credit Card,Paid,2025-03-29,14978.87
ORD000563,UPI,Paid,2024-02-23,36197.11
ORD000564,UPI,Paid,2025-07-17,36178.41
ORD000565,UPI,Paid,2024-11-15,26052.13
ORD000566,Credit Card,Paid,2024-09-12,2783.59
ORD000567,COD,Paid,2024-10-05,41425.45
ORD000568,Credit Card,Paid,2024-06-21,5199.29
ORD000569,Wallet,Paid,2026-02-18,8854.3
ORD000570,Net Banking,Paid,2025-01-26,31702.82
ORD000571,Net Banking,Paid,2025-09-01,22993.46
ORD000572,Credit Card,Paid,2025-04-19,33258.51
ORD000573,Credit Card,Paid,2024-03-14,26856.3
ORD000574,Credit Card,Paid,2024-07-14,42262.7
ORD000575,COD,Paid,2025-05-18,20868.71
ORD000576,Debit Card,Paid,2025-01-18,34636.51
ORD000577,UPI,Paid,2025-02-22,11914.73
ORD000578,COD,Paid,2024-06-16,26757.12
ORD000579,Credit Card,Paid,2026-02-09,12366.49
ORD000580,COD,Paid,2025-12-14,13577.97
ORD000581,Wallet,Paid,2024-09-05,7614.58
ORD000582,Debit Card,Paid,2025-11-23,39135.32
ORD000583,Debit Card,Paid,2025-04-11,40353.86
ORD000584,Net Banking,Paid,2026-05-12,14907.28
ORD000585,Debit Card,Paid,2026-07-27,47762.83
ORD000586,UPI,Paid,2025-06-14,10821.95
ORD000587,Debit Card,Paid,2025-12-10,7549.69
ORD000588,Net Banking,Paid,2025-08-24,40661.26
ORD000589,Debit Card,Paid,2026-06-10,17410.76
ORD000590,UPI,Paid,2026-04-14,34951.06
ORD000591,UPI,Paid,2025-12-17,33096.46
ORD000592,Credit Card,Paid,2024-04-09,47426.88
ORD000593,Credit Card,Paid,2024-10-23,24786.82
ORD000594,COD,Paid,2024-07-21,25428.78
ORD000595,UPI,Paid,2026-04-14,43107.54
ORD000596,COD,Paid,2026-02-17,17986.63
ORD000597,UPI,Paid,2025-10-04,40375.97
ORD000598,Credit Card,Paid,2025-01-21,33455.96
ORD000599,UPI,Paid,2025-05-05,46713.8
ORD000600,Wallet,Paid,2026-02-09,28885.47
ORD000601,Credit Card,Paid,2024-08-05,44164.71
ORD000602,Credit Card,Paid,2026-02-18,19591.33
ORD000603,COD,Paid,2025-03-15,40200.58
ORD000604,Debit Card,Paid,2026-04-16,25275.1
ORD000605,Wallet,Paid,2024-02-28,49286.38
ORD000606,COD,Paid,2026-06-10,26066.23
ORD000607,UPI,Paid,2025-09-08,27837.3
ORD000608,Debit Card,Paid,2026-04-15,19702.83
ORD000609,UPI,Refunded,2025-05-02,20200.66
ORD000610,Credit Card,Paid,2026-08-22,10454.69
ORD000611,UPI,Paid,2026-04-07,29106.66
ORD000612,COD,Paid,2026-01-27,13114.38
ORD000613,Credit Card,Paid,2025-05-03,13462.27
ORD000614,Wallet,Paid,2024-05-27,2879.85
ORD000615,UPI,Paid,2024-02-03,29566.08
ORD000616,Credit Card,Paid,2025-07-15,20784.56
ORD000617,UPI,Paid,2025-11-10,4419.82
ORD000618,COD,Paid,2025-11-06,8427.55
ORD000619,Net Banking,Paid,2026-08-09,11250.29
ORD000620,Debit Card,Paid,2024-09-21,15884.39
ORD000621,Credit Card,Paid,2026-08-02,31472.57
ORD000622,Net Banking,Paid,2024-12-07,5742.61
ORD000623,Net Banking,Paid,2025-10-22,16000.72
ORD000624,Credit Card,Failed,2025-01-25,42480.62
ORD000625,UPI,Paid,2024-09-23,25806.13
ORD000626,UPI,Paid,2025-08-29,36601.2
ORD000627,Debit Card,Paid,2026-05-24,15320.29
ORD000628,Credit Card,Paid,2024-03-04,30185.83
ORD000629,COD,Paid,2026-03-01,6865.48
ORD000630,UPI,Paid,2025-11-10,24999.78
ORD000631,Credit Card,Paid,2024-11-20,30912.26
ORD000632,Credit Card,Paid,2025-11-27,27176.44
ORD000633,Credit Card,Paid,2026-05-20,2340.53
ORD000634,Net Banking,Paid,2024-05-06,29085.82
ORD000635,Net Banking,Paid,2026-04-28,39371.06
ORD000636,Net Banking,Paid,2026-04-10,47724.46
ORD000637,UPI,Paid,2026-08-15,6596.89
ORD000638,Credit Card,Refunded,2024-07-03,2161.12
ORD000639,Debit Card,Failed,2026-07-24,34860.04
ORD000640,Net Banking,Paid,2025-11-25,15269.21
ORD000641,COD,Paid,2025-06-25,20140.57
ORD000642,Credit Card,Paid,2025-07-16,31589.48
ORD000643,Net Banking,Paid,2026-06-06,11693.38
ORD000644,Net Banking,Paid,2024-06-16,40610.12
ORD000645,Net Banking,Paid,2024-05-28,35748.66
ORD000646,Debit Card,Paid,2024-01-11,22722.92
ORD000647,COD,Paid,2026-05-29,13504.18
ORD000648,COD,Failed,2024-06-22,43013.21
ORD000649,Debit Card,Paid,2024-02-23,25467.09
ORD000650,UPI,Paid,2024-06-01,2011.35
ORD000651,Credit Card,Paid,2024-11-05,25063.56
ORD000652,COD,Paid,2026-03-26,14082.41
ORD000653,UPI,Paid,2024-10-09,49794.44
ORD000654,Debit Card,Paid,2025-05-15,12479.55
ORD000655,UPI,Paid,2025-05-07,26972.29
ORD000656,Net Banking,Paid,2025-01-28,37413.14
ORD000657,Net Banking,Paid,2024-05-08,39324.33
ORD000658,Net Banking,Paid,2025-07-05,20186.7
ORD000659,Debit Card,Paid,2026-04-17,37842.64
ORD000660,Wallet,Paid,2026-05-07,34391.23
ORD000661,COD,Paid,2026-02-11,13048.51
ORD000662,Credit Card,Paid,2025-09-06,2632.25
ORD000663,Debit Card,Failed,2024-02-10,42862.25
ORD000664,UPI,Paid,2024-09-20,39320.21
ORD000665,COD,Paid,2025-07-11,42320.6
ORD000666,Credit Card,Paid,2024-11-04,18606.54
ORD000667,Debit Card,Paid,2025-11-05,26555.6
ORD000668,Credit Card,Failed,2025-06-19,3028.48
ORD000669,UPI,Paid,2025-11-10,11410.3
ORD000670,Debit Card,Paid,2026-05-02,7483.95
ORD000671,Debit Card,Failed,2025-01-03,39025.83
ORD000672,COD,Paid,2024-09-19,11407.47
ORD000673,COD,Paid,2024-03-27,39130.47
ORD000674,UPI,Paid,2024-07-27,9277.85
ORD000675,Debit Card,Paid,2025-10-24,15846.89
ORD000676,UPI,Paid,2025-06-07,35057.79
ORD000677,Debit Card,Paid,2025-03-21,24360.29
ORD000678,Debit Card,Paid,2024-05-08,35425.1
ORD000679,Credit Card,Paid,2025-10-17,15728.98
ORD000680,UPI,Paid,2026-06-08,46254.44
ORD000681,Wallet,Paid,2024-08-16,10399.24
ORD000682,Wallet,Paid,2025-06-23,1284
ORD000683,Debit Card,Paid,2024-12-24,22212.21
ORD000684,COD,Refunded,2026-07-07,10711.56
ORD000685,COD,Paid,2024-12-19,42035.51
ORD000686,Net Banking,Paid,2025-08-30,15563.7
ORD000687,Debit Card,Paid,2025-11-04,41175.16
ORD000688,UPI,Paid,2026-07-30,11945.13
ORD000689,COD,Paid,2025-12-24,26104.23
ORD000690,Credit Card,Paid,2025-05-30,41795.63
ORD000691,Wallet,Paid,2026-06-21,12831.68
ORD000692,Debit Card,Paid,2025-02-21,46364.62
ORD000693,UPI,Paid,2024-09-02,18200.13
ORD000694,UPI,Paid,2025-07-22,18637.25
ORD000695,UPI,Refunded,2025-11-24,10385.11
ORD000696,Credit Card,Paid,2025-12-03,43303.26
ORD000697,Net Banking,Paid,2026-07-22,15204.5
ORD000698,UPI,Paid,2024-09-08,8171.16
ORD000699,UPI,Paid,2024-06-21,43993.93
ORD000700,UPI,Paid,2024-05-16,1005.9
ORD000701,Credit Card,Paid,2024-06-24,10883.64
ORD000702,Wallet,Paid,2026-05-01,36528.4
ORD000703,UPI,Paid,2025-05-09,8859.28
ORD000704,COD,Refunded,2025-02-07,38633.98
ORD000705,COD,Paid,2025-06-12,35843.23
ORD000706,Credit Card,Paid,2024-02-29,41640.71
ORD000707,Net Banking,Paid,2024-04-20,6528.02
ORD000708,UPI,Paid,2024-01-10,2322.44
ORD000709,COD,Paid,2026-07-10,13673.16
ORD000710,Credit Card,Paid,2026-02-27,47024.22
ORD000711,UPI,Paid,2025-03-15,3943.38
ORD000712,Credit Card,Paid,2025-11-04,37671.8
ORD000713,Credit Card,Paid,2025-01-02,46008.89
ORD000714,UPI,Paid,2025-03-07,49618.59
ORD000715,Credit Card,Paid,2025-05-06,27232.68
ORD000716,Net Banking,Paid,2025-11-29,11680.03
ORD000717,COD,Paid,2025-05-28,40089.07
ORD000718,UPI,Paid,2024-05-09,40940.98
ORD000719,Debit Card,Paid,2024-02-24,47455.69
ORD000720,UPI,Paid,2025-05-06,2691.46
ORD000721,UPI,Paid,2025-09-24,26563.47
ORD000722,UPI,Paid,2024-04-28,5981.31
ORD000723,Wallet,Paid,2024-07-22,27178.66
ORD000724,Wallet,Paid,2025-05-30,30495.31
ORD000725,Credit Card,Paid,2024-06-02,24370.26
ORD000726,Debit Card,Paid,2024-07-15,40256.65
ORD000727,Credit Card,Paid,2024-02-23,19203.69
ORD000728,Credit Card,Paid,2024-08-25,14457.91
ORD000729,UPI,Paid,2025-10-22,38930.35
ORD000730,COD,Paid,2024-12-25,46706.56
ORD000731,Credit Card,Paid,2024-01-02,3348.03
ORD000732,UPI,Paid,2024-10-13,36736.19
ORD000733,Debit Card,Paid,2024-12-09,43362.26
ORD000734,Net Banking,Paid,2026-02-28,36110.91
ORD000735,UPI,Paid,2026-03-08,45173.98
ORD000736,UPI,Paid,2025-08-22,43484.58
ORD000737,COD,Paid,2025-09-09,43800.24
ORD000738,Credit Card,Paid,2026-04-18,27872.57
ORD000739,Credit Card,Paid,2026-08-23,44196.07
ORD000740,UPI,Paid,2026-02-19,47392.19
ORD000741,COD,Paid,2025-03-05,35995.57
ORD000742,COD,Paid,2026-05-16,21507.27
ORD000743,UPI,Paid,2026-01-05,39268.32
ORD000744,UPI,Paid,2026-08-12,38950.66
ORD000745,Debit Card,Paid,2024-05-13,23459.42
ORD000746,Credit Card,Paid,2025-12-11,25226.04
ORD000747,UPI,Paid,2026-06-10,13677.26
ORD000748,Credit Card,Paid,2025-01-29,41989.32
ORD000749,UPI,Paid,2024-07-07,3393.57
ORD000750,Net Banking,Paid,2026-06-20,43378.12
ORD000751,UPI,Paid,2024-11-06,38894.17
ORD000752,Credit Card,Paid,2024-08-18,48768.49
ORD000753,UPI,Failed,2026-08-22,29288.35
ORD000754,UPI,Paid,2025-10-20,34574.76
ORD000755,COD,Paid,2025-10-27,32099.68
ORD000756,UPI,Paid,2026-08-28,41417.13
ORD000757,Debit Card,Paid,2024-10-29,19402.04
ORD000758,UPI,Paid,2024-12-31,32175.43
ORD000759,COD,Paid,2024-01-18,2978.85
ORD000760,Net Banking,Paid,2025-08-20,7999.92
ORD000761,Credit Card,Paid,2024-09-20,32264.26
ORD000762,Wallet,Paid,2024-07-28,14618.87
ORD000763,Credit Card,Paid,2025-04-01,9062.35
ORD000764,Credit Card,Paid,2025-05-05,49719.69
ORD000765,COD,Paid,2024-06-29,30724.62
ORD000766,COD,Paid,2024-10-16,2515.65
ORD000767,UPI,Paid,2025-12-04,27199.45
ORD000768,Credit Card,Paid,2026-07-20,34349.23
ORD000769,Credit Card,Failed,2026-04-07,48010.95
ORD000770,Debit Card,Paid,2026-04-27,12261.77
ORD000771,COD,Paid,2024-09-11,30312.92
ORD000772,UPI,Paid,2026-03-22,20128.06
ORD000773,Credit Card,Paid,2024-12-13,37162.65
ORD000774,Credit Card,Refunded,2025-03-31,6088.55
ORD000775,UPI,Paid,2025-07-10,30220
ORD000776,Credit Card,Paid,2024-04-16,989.55
ORD000777,UPI,Paid,2024-05-26,7163.43
ORD000778,UPI,Paid,2024-05-31,23247.26
ORD000779,COD,Paid,2025-01-28,36605.31
ORD000780,Credit Card,Paid,2024-10-16,31521.14
ORD000781,Debit Card,Paid,2026-08-04,12532.2
ORD000782,Debit Card,Paid,2025-06-27,38705.93
ORD000783,Credit Card,Paid,2025-11-14,17878.34
ORD000784,COD,Paid,2024-10-04,46231.27
ORD000785,COD,Paid,2025-12-30,5248.82
ORD000786,Credit Card,Paid,2026-03-08,43833
ORD000787,UPI,Paid,2026-03-16,45268.08
ORD000788,Credit Card,Paid,2026-01-15,43846.96
ORD000789,Credit Card,Failed,2026-02-24,9812.01
ORD000790,COD,Paid,2025-02-27,9238.1
ORD000791,Debit Card,Paid,2025-01-27,36931.02
ORD000792,Debit Card,Failed,2025-07-03,6136.31
ORD000793,UPI,Paid,2025-08-15,48087.88
ORD000794,Credit Card,Paid,2026-05-22,3445.46
ORD000795,Credit Card,Paid,2024-04-22,28651.22
ORD000796,UPI,Paid,2026-03-08,39579.37
ORD000797,Wallet,Failed,2026-08-11,37421.64
ORD000798,Net Banking,Refunded,2024-05-22,4753.06
ORD000799,Net Banking,Paid,2024-01-28,19454.24
ORD000800,COD,Paid,2024-03-16,36665.32
ORD000801,UPI,Paid,2025-01-09,1156.53
ORD000802,UPI,Paid,2026-04-13,11705.2
ORD000803,Credit Card,Paid,2026-02-05,40157.95
ORD000804,Net Banking,Paid,2024-12-11,24347.18
ORD000805,UPI,Paid,2024-06-08,26692
ORD000806,Wallet,Paid,2025-05-31,42743.93
ORD000807,Wallet,Paid,2026-06-16,46955.47
ORD000808,Credit Card,Paid,2025-05-29,43872.88
ORD000809,COD,Paid,2024-04-04,42185.08
ORD000810,UPI,Paid,2025-02-15,47452.11
ORD000811,Credit Card,Paid,2025-07-26,32384.41
ORD000812,UPI,Paid,2025-10-20,8937.11
ORD000813,UPI,Failed,2025-10-25,32802.59
ORD000814,Credit Card,Paid,2025-09-09,5619.71
ORD000815,Net Banking,Paid,2024-03-08,16592.61
ORD000816,UPI,Paid,2025-07-19,22704.03
ORD000817,COD,Paid,2025-08-06,47325.55
ORD000818,Credit Card,Paid,2024-02-19,6904.28
ORD000819,Credit Card,Paid,2026-02-09,48737.82
ORD000820,Net Banking,Paid,2025-02-04,49321.26
ORD000821,Wallet,Paid,2025-02-21,4127.14
ORD000822,COD,Paid,2025-08-24,13910.14
ORD000823,UPI,Paid,2024-06-14,43682.49
ORD000824,Wallet,Paid,2026-01-06,47257.95
ORD000825,Credit Card,Paid,2026-02-27,16344.89
ORD000826,Credit Card,Paid,2025-09-16,48551.61
ORD000827,Wallet,Paid,2024-12-13,24225.16
ORD000828,COD,Paid,2026-07-02,30322.13
ORD000829,Credit Card,Paid,2024-06-06,3924.45
ORD000830,COD,Paid,2024-05-26,12612.6
ORD000831,Credit Card,Paid,2024-03-31,27805.7
ORD000832,Credit Card,Paid,2024-06-14,28351.06
ORD000833,Credit Card,Paid,2024-07-03,42365.58
ORD000834,UPI,Paid,2026-06-16,11289.11
ORD000835,Wallet,Failed,2025-08-06,24603.66
ORD000836,Credit Card,Paid,2026-05-28,15657.87
ORD000837,Credit Card,Paid,2024-11-17,20145.89
ORD000838,Debit Card,Paid,2026-06-17,32714.73
ORD000839,Wallet,Refunded,2024-09-08,40609.93
ORD000840,UPI,Paid,2024-06-11,33517.65
ORD000841,Credit Card,Paid,2025-04-19,44270.85
ORD000842,UPI,Paid,2026-04-18,47314.98
ORD000843,UPI,Paid,2026-08-02,32381.66
ORD000844,Credit Card,Paid,2024-11-21,26681.23
ORD000845,UPI,Paid,2025-05-02,26555.75
ORD000846,Credit Card,Paid,2025-04-26,42494.44
ORD000847,Wallet,Paid,2025-09-07,28899.69
ORD000848,COD,Paid,2025-04-30,28909.42
ORD000849,Debit Card,Paid,2025-12-02,26286.51
ORD000850,Credit Card,Paid,2024-03-11,12538.74
ORD000851,Debit Card,Paid,2026-06-12,26004.86
ORD000852,COD,Paid,2026-04-30,41509.85
ORD000853,Credit Card,Paid,2026-02-10,48322.33
ORD000854,UPI,Paid,2025-05-02,841.36
ORD000855,UPI,Paid,2024-12-29,32782.88
ORD000856,Debit Card,Paid,2025-09-03,1091.32
ORD000857,COD,Paid,2024-11-28,33357.28
ORD000858,COD,Paid,2025-05-27,32741.05
ORD000859,COD,Paid,2025-06-18,24004.25
ORD000860,Debit Card,Paid,2025-10-12,48047.13
ORD000861,Debit Card,Paid,2026-02-03,34211.38
ORD000862,COD,Paid,2025-01-21,30760.25
ORD000863,Credit Card,Paid,2025-08-14,18755.23
ORD000864,UPI,Refunded,2024-11-11,47705.05
ORD000865,Credit Card,Paid,2025-04-12,18762.96
ORD000866,UPI,Paid,2025-06-19,18347.57
ORD000867,Debit Card,Paid,2024-06-30,4554.13
ORD000868,Net Banking,Paid,2026-05-16,4930.74
ORD000869,Wallet,Paid,2026-07-16,23221.13
ORD000870,Credit Card,Paid,2025-10-28,1710.04
ORD000871,Credit Card,Paid,2026-02-09,36509.24
ORD000872,UPI,Paid,2024-02-04,7878.01
ORD000873,Wallet,Paid,2025-07-19,19814.63
ORD000874,Wallet,Paid,2024-12-25,43532.04
ORD000875,Credit Card,Paid,2026-01-29,16519.05
ORD000876,UPI,Paid,2024-10-18,12783.17
ORD000877,UPI,Refunded,2026-03-26,12146.53
ORD000878,Wallet,Paid,2024-02-04,13525.61
ORD000879,COD,Paid,2025-06-16,44339.12
ORD000880,UPI,Failed,2024-09-04,5495.18
ORD000881,Debit Card,Paid,2026-04-29,17318
ORD000882,UPI,Paid,2025-10-14,33186.13
ORD000883,UPI,Paid,2025-06-13,46063.17
ORD000884,Wallet,Paid,2025-05-31,45537.21
ORD000885,UPI,Paid,2025-10-05,1992.96
ORD000886,UPI,Paid,2024-04-06,14158.59
ORD000887,Debit Card,Paid,2024-06-06,12609.54
ORD000888,Net Banking,Paid,2025-08-09,26217.85
ORD000889,Debit Card,Paid,2025-10-12,1519.47
ORD000890,Net Banking,Paid,2024-07-18,21055.2
ORD000891,UPI,Paid,2025-01-23,42563.95
ORD000892,Debit Card,Paid,2025-10-04,30226.92
ORD000893,Credit Card,Paid,2025-04-15,27988.06
ORD000894,Credit Card,Refunded,2024-04-05,36474.28
ORD000895,UPI,Paid,2025-02-04,28171.98
ORD000896,Credit Card,Paid,2025-10-03,46223.33
ORD000897,UPI,Failed,2025-10-11,41230.46
ORD000898,Wallet,Paid,2024-07-02,26854.6
ORD000899,Debit Card,Paid,2024-12-18,45680.75
ORD000900,COD,Paid,2024-06-12,48171.42
ORD000901,Credit Card,Paid,2024-02-01,16169.68
ORD000902,UPI,Paid,2026-06-07,45734.76
ORD000903,COD,Paid,2024-08-13,1376.79
ORD000904,Credit Card,Paid,2025-05-09,30611.7
ORD000905,Credit Card,Paid,2024-10-29,18065.01
ORD000906,UPI,Paid,2025-02-14,5052.84
ORD000907,UPI,Paid,2026-01-05,19616.6
ORD000908,UPI,Paid,2025-08-24,35466.37
ORD000909,Net Banking,Paid,2025-03-20,44420.29
ORD000910,Credit Card,Paid,2025-09-30,16420.06
ORD000911,COD,Paid,2025-01-18,13662.66
ORD000912,Wallet,Paid,2024-09-17,11929.32
ORD000913,UPI,Failed,2025-06-27,25084.62
ORD000914,UPI,Paid,2025-03-15,1748.38
ORD000915,UPI,Paid,2025-01-15,45729.34
ORD000916,Debit Card,Paid,2024-01-13,20194.45
ORD000917,Credit Card,Paid,2024-08-26,15144.35
ORD000918,Net Banking,Paid,2024-08-11,24461.2
ORD000919,Debit Card,Refunded,2026-04-07,44383.38
ORD000920,UPI,Paid,2025-03-22,24254.05
ORD000921,UPI,Paid,2025-05-20,19499.78
ORD000922,Debit Card,Paid,2025-04-09,17844.94
ORD000923,Wallet,Paid,2024-01-23,10944.86
ORD000924,Wallet,Paid,2024-01-06,42137.39
ORD000925,UPI,Paid,2026-07-07,22567.17
ORD000926,Wallet,Paid,2024-03-13,40394.23
ORD000927,Credit Card,Paid,2024-10-08,28599.04
ORD000928,Credit Card,Refunded,2024-11-16,36104.35
ORD000929,COD,Paid,2025-04-11,26860.88
ORD000930,UPI,Paid,2025-01-17,25656.71
ORD000931,Net Banking,Paid,2024-04-17,12696.76
ORD000932,Wallet,Paid,2024-03-31,39886.39
ORD000933,COD,Paid,2025-07-04,5584.67
ORD000934,COD,Paid,2026-03-15,14270.76
ORD000935,UPI,Failed,2024-12-04,14231.24
ORD000936,COD,Paid,2025-04-16,49589.61
ORD000937,Debit Card,Paid,2026-06-29,10092.23
ORD000938,Credit Card,Paid,2024-09-04,22711.35
ORD000939,UPI,Paid,2026-03-03,48638.43
ORD000940,COD,Paid,2024-03-26,7679.92
ORD000941,UPI,Paid,2026-01-23,6129.56
ORD000942,Credit Card,Refunded,2024-08-06,6712.89
ORD000943,Wallet,Paid,2025-05-15,16210.22
ORD000944,Credit Card,Paid,2025-06-11,13770.16
ORD000945,UPI,Paid,2024-06-06,30466.89
ORD000946,Credit Card,Paid,2025-01-30,34954.91
ORD000947,UPI,Paid,2024-07-11,29019.69
ORD000948,UPI,Paid,2026-06-09,33345.26
ORD000949,COD,Paid,2026-02-02,24556.88
ORD000950,Credit Card,Paid,2024-01-31,40697.53
ORD000951,Credit Card,Refunded,2026-08-08,48283.77
ORD000952,UPI,Paid,2025-05-30,15296.18
ORD000953,Net Banking,Paid,2024-04-11,47038.52
ORD000954,Debit Card,Paid,2024-10-29,34081.2
ORD000955,Net Banking,Paid,2025-05-21,25810.5
ORD000956,COD,Paid,2024-04-23,22914.16
ORD000957,UPI,Paid,2024-09-01,7459.46
ORD000958,UPI,Paid,2025-12-18,28229.03
ORD000959,UPI,Paid,2026-06-20,11383.4
ORD000960,Credit Card,Paid,2025-10-14,48957.26
ORD000961,Debit Card,Paid,2024-07-08,26199.01
ORD000962,Net Banking,Paid,2026-05-23,36658.53
ORD000963,UPI,Paid,2024-12-07,43896.71
ORD000964,UPI,Paid,2024-12-09,39142.96
ORD000965,COD,Paid,2025-11-27,774.4
ORD000966,UPI,Paid,2025-05-15,40195.68
ORD000967,Credit Card,Paid,2025-11-28,44088.09
ORD000968,Wallet,Paid,2024-05-30,12405.04
ORD000969,UPI,Paid,2025-05-17,41387.98
ORD000970,Credit Card,Paid,2025-01-08,26057.55
ORD000971,Wallet,Paid,2026-07-01,29399.78
ORD000972,Net Banking,Paid,2025-09-02,43607.76
ORD000973,Wallet,Paid,2024-01-22,34794.04
ORD000974,UPI,Paid,2024-05-26,43323.69
ORD000975,UPI,Paid,2025-03-17,44722.83
ORD000976,COD,Paid,2025-01-21,46211.6
ORD000977,COD,Paid,2026-07-10,49829.04
ORD000978,Credit Card,Paid,2026-07-22,17363.43
ORD000979,Debit Card,Paid,2024-10-09,43199.86
ORD000980,Credit Card,Paid,2026-05-04,23117.85
ORD000981,COD,Paid,2026-03-23,32028.85
ORD000982,UPI,Paid,2025-12-03,24914.76
ORD000983,Credit Card,Paid,2025-10-01,39649.48
ORD000984,UPI,Paid,2026-03-30,14293.66
ORD000985,Credit Card,Paid,2025-08-31,27439.3
ORD000986,UPI,Paid,2025-11-07,45658.94
ORD000987,Net Banking,Paid,2026-03-15,8269.97
ORD000988,Net Banking,Paid,2024-03-29,3112.58
ORD000989,UPI,Paid,2026-07-30,9466.88
ORD000990,COD,Paid,2024-09-11,15944.26
ORD000991,UPI,Refunded,2024-09-24,37478.54
ORD000992,UPI,Paid,2026-06-15,47492.56
ORD000993,UPI,Paid,2024-09-13,39670.76
ORD000994,Credit Card,Paid,2024-10-31,43141.8
ORD000995,Credit Card,Paid,2026-03-13,7534.88
ORD000996,Credit Card,Paid,2025-05-31,29049.87
ORD000997,Debit Card,Paid,2025-02-24,42722.52
ORD000998,Debit Card,Paid,2025-03-08,48298.74
ORD000999,UPI,Paid,2024-09-06,9987.07
ORD001000,Wallet,Paid,2025-08-03,7577.27
ORD001001,Net Banking,Paid,2025-11-17,6826.86
ORD001002,UPI,Paid,2026-05-10,14368.47
ORD001003,Wallet,Paid,2024-04-20,18505.31
ORD001004,UPI,Paid,2025-12-08,2580.49
ORD001005,Credit Card,Paid,2025-06-08,24957.31
ORD001006,Debit Card,Paid,2025-05-23,20535.67
ORD001007,COD,Paid,2024-11-04,46807.55
ORD001008,UPI,Refunded,2025-10-01,29418.6
ORD001009,UPI,Paid,2024-05-04,7519.78
ORD001010,UPI,Refunded,2026-05-02,14542.88
ORD001011,Wallet,Paid,2025-02-19,14560.69
ORD001012,Net Banking,Paid,2025-07-13,25359.33
ORD001013,Debit Card,Paid,2025-09-23,3336.99
ORD001014,Net Banking,Paid,2026-04-18,10623.01
ORD001015,Debit Card,Paid,2025-05-03,5016.29
ORD001016,Credit Card,Paid,2025-05-20,48135.88
ORD001017,Credit Card,Paid,2024-04-19,30576.88
ORD001018,UPI,Paid,2025-04-13,627.69
ORD001019,COD,Paid,2025-10-23,45566.1
ORD001020,COD,Paid,2025-04-24,17234.55
ORD001021,COD,Paid,2026-05-26,5904.15
ORD001022,UPI,Paid,2025-06-09,7982.02
ORD001023,Wallet,Paid,2025-07-31,34923.05
ORD001024,UPI,Paid,2026-03-14,15921.72
