order_item_id,order_id,product_id,quantity,discount_pct,gross_sales,net_sales,profit
ITEM0000346,ORD003887,PROD0204,3,0,33365.85,33365.85,14153.16
ITEM0000347,ORD003521,PROD0021,1,0.1,20513.07,18461.76,3946.75
ITEM0000348,ORD004386,PROD0013,3,0.05,59598.9,56618.95,16342.57
ITEM0000349,ORD001181,PROD0160,3,0.05,18540.39,17613.37,2715.49
ITEM0000350,ORD003654,PROD0215,1,0.2,18581.05,14864.84,3275.52
ITEM0000351,ORD004248,PROD0167,2,0.1,49850.5,44865.45,15572.87
ITEM0000352,ORD004439,PROD0135,1,0.1,11202.85,10082.57,1176.89
ITEM0000353,ORD002402,PROD0072,1,0.05,10173.22,9664.56,3433.14
ITEM0000354,ORD003703,PROD0195,1,0,11548.65,11548.65,3325.9
ITEM0000355,ORD002275,PROD0002,1,0.1,14642.7,13178.43,2028.72
ITEM0000356,ORD001116,PROD0185,4,0.25,113263.24,84947.43,18789.23
ITEM0000357,ORD001746,PROD0107,5,0.2,71291.65,57033.32,10388.37
ITEM0000358,ORD002690,PROD0155,1,0.1,4402.89,3962.6,205.65
ITEM0000359,ORD002727,PROD0170,5,0.25,28614.4,21460.8,4632.35
ITEM0000360,ORD004764,PROD0054,1,0.2,14295.43,11436.34,689.8
ITEM0000361,ORD004227,PROD0155,1,0,4402.89,4402.89,645.94
ITEM0000362,ORD002284,PROD0216,4,0.05,38463.44,36540.27,7638.23
ITEM0000363,ORD002414,PROD0123,2,0.1,33212.52,29891.27,7518.85
ITEM0000364,ORD002863,PROD0105,1,0.2,13371.33,10697.06,1287.03
ITEM0000365,ORD002951,PROD0105,2,0.1,26742.66,24068.39,5248.33
ITEM0000366,ORD001084,PROD0180,4,0.15,22316.56,18969.08,6020.92
ITEM0000367,ORD000509,PROD0208,1,0.1,15180.79,13662.71,4522.43
ITEM0000368,ORD002747,PROD0158,1,0,775.02,775.02,292.17
ITEM0000369,ORD002590,PROD0060,1,0,5374.61,5374.61,1314.84
ITEM0000370,ORD001070,PROD0116,2,0.05,18927.48,17981.11,4249.27
ITEM0000371,ORD002033,PROD0014,1,0.1,6126.24,5513.62,1872.49
ITEM0000372,ORD001444,PROD0207,3,0.1,66664.59,59998.13,16271.9
ITEM0000373,ORD004031,PROD0018,2,0.1,28228.6,25405.74,7328.64
ITEM0000374,ORD001327,PROD0073,1,0.15,9607.45,8166.33,2139.1
ITEM0000375,ORD002885,PROD0108,1,0,9612.83,9612.83,2399.96
ITEM0000376,ORD000862,PROD0034,2,0.05,20115.56,19109.78,5819.66
ITEM0000377,ORD000118,PROD0126,2,0.05,36775.4,34936.63,10688.91
ITEM0000378,ORD004000,PROD0139,2,0,36159.54,36159.54,13039.78
ITEM0000379,ORD003237,PROD0107,1,0.1,14258.33,12832.5,3503.51
ITEM0000380,ORD002448,PROD0089,2,0.1,19982.38,17984.14,1725.92
ITEM0000381,ORD004208,PROD0103,1,0.05,21191.12,20131.56,6141.79
ITEM0000382,ORD002672,PROD0182,3,0,81110.88,81110.88,33171.69
ITEM0000383,ORD000236,PROD0043,2,0.1,29134.48,26221.03,6926.03
ITEM0000384,ORD004279,PROD0046,1,0,9283.94,9283.94,2752.59
ITEM0000385,ORD001404,PROD0170,2,0.1,11445.76,10301.18,3569.8
ITEM0000386,ORD003546,PROD0150,1,0.2,14070,11256,3077.84
ITEM0000387,ORD002233,PROD0100,2,0.15,43916.2,37328.77,3113.67
ITEM0000388,ORD004309,PROD0195,1,0.1,11548.65,10393.78,2171.03
ITEM0000389,ORD001281,PROD0178,3,0.25,14811.69,11108.77,1563.7
ITEM0000390,ORD003679,PROD0010,1,0,12102.52,12102.52,5126.94
ITEM0000391,ORD000650,PROD0172,1,0.1,20101.86,18091.67,2855.54
ITEM0000392,ORD004427,PROD0143,3,0.1,66262.17,59635.95,16535.55
ITEM0000393,ORD001373,PROD0054,2,0.2,28590.86,22872.69,1379.61
ITEM0000394,ORD001704,PROD0111,4,0.1,19825.76,17843.18,4637.18
ITEM0000395,ORD002401,PROD0033,2,0.2,34790.66,27832.53,4092.63
ITEM0000396,ORD003937,PROD0140,1,0.1,8082.39,7274.15,1813.06
ITEM0000397,ORD004437,PROD0180,2,0.05,11158.28,10600.37,4126.29
ITEM0000398,ORD003861,PROD0037,2,0.15,38864.8,33035.08,3355.72
ITEM0000399,ORD000239,PROD0185,1,0,28315.81,28315.81,11776.26
ITEM0000400,ORD003958,PROD0115,2,0.15,5065.34,4305.54,1088.16
ITEM0000401,ORD003586,PROD0021,4,0,82052.28,82052.28,23992.24
ITEM0000402,ORD001491,PROD0171,2,0.15,20968.6,17823.31,191.07
ITEM0000403,ORD002179,PROD0164,2,0.15,16713.12,14206.15,297.93
ITEM0000404,ORD003017,PROD0123,1,0.2,16606.26,13285.01,2098.8
ITEM0000405,ORD001422,PROD0050,4,0,10095.56,10095.56,3017.04
ITEM0000406,ORD003711,PROD0128,2,0.15,37224.94,31641.2,3937.74
ITEM0000407,ORD000459,PROD0066,1,0.05,2931.28,2784.72,688.18
ITEM0000408,ORD002921,PROD0181,2,0.05,18281.5,17367.42,5473.1
ITEM0000409,ORD001031,PROD0199,1,0.15,18096.68,15382.18,4903.76
ITEM0000410,ORD001037,PROD0044,2,0.15,42536.42,36155.96,5716.4
ITEM0000411,ORD003672,PROD0006,1,0,20518.66,20518.66,6358.46
ITEM0000412,ORD002086,PROD0011,2,0.25,26892.2,20169.15,3492.83
ITEM0000413,ORD002713,PROD0088,1,0.2,11290.59,9032.47,1473.86
ITEM0000414,ORD004270,PROD0155,2,0.15,8805.78,7484.91,-28.99
ITEM0000415,ORD001827,PROD0149,2,0.2,33611.06,26888.85,1288.19
ITEM0000416,ORD003754,PROD0167,1,0,24925.25,24925.25,10278.96
ITEM0000417,ORD003405,PROD0123,4,0.1,66425.04,59782.54,15037.7
ITEM0000418,ORD000567,PROD0093,2,0.1,19366.14,17429.53,5886.83
ITEM0000419,ORD002339,PROD0103,3,0.1,63573.36,57216.02,15246.71
ITEM0000420,ORD004323,PROD0101,3,0.25,6476.07,4857.05,1061.57
ITEM0000421,ORD002813,PROD0098,2,0.05,35292.26,33527.65,7848.89
ITEM0000422,ORD002282,PROD0132,2,0.2,39502.2,31601.76,5490.94
ITEM0000423,ORD003533,PROD0128,2,0.05,37224.94,35363.69,7660.23
ITEM0000424,ORD001461,PROD0160,3,0.2,18540.39,14832.31,-65.57
ITEM0000425,ORD001336,PROD0073,2,0.05,19214.9,18254.15,6199.69
ITEM0000426,ORD004380,PROD0120,3,0.1,1298.34,1168.51,272.23
ITEM0000427,ORD000087,PROD0169,3,0.2,13442.79,10754.23,2787.76
ITEM0000428,ORD001960,PROD0174,2,0.2,23961.3,19169.04,-923.38
ITEM0000429,ORD004774,PROD0216,2,0.15,19231.72,16346.96,1895.94
ITEM0000430,ORD001308,PROD0108,1,0.1,9612.83,8651.55,1438.68
ITEM0000431,ORD000197,PROD0163,2,0.05,2309.14,2193.68,215.66
ITEM0000432,ORD000485,PROD0022,1,0.15,7998.44,6798.67,300.31
ITEM0000433,ORD001847,PROD0063,2,0,22073.5,22073.5,4677.24
ITEM0000434,ORD000962,PROD0062,2,0.1,4656.9,4191.21,981.97
ITEM0000435,ORD000747,PROD0195,1,0.1,11548.65,10393.78,2171.03
ITEM0000436,ORD002030,PROD0092,1,0.1,8564.31,7707.88,1938.35
ITEM0000437,ORD002626,PROD0141,2,0,19640.64,19640.64,7246.24
ITEM0000438,ORD004431,PROD0173,1,0,12794.95,12794.95,3612.49
ITEM0000439,ORD001790,PROD0053,1,0.15,17914.51,15227.33,938.49
ITEM0000440,ORD001620,PROD0084,1,0,7491.09,7491.09,3178.3
ITEM0000441,ORD003686,PROD0126,1,0.15,18387.7,15629.55,3505.69
ITEM0000442,ORD000581,PROD0082,4,0.05,5398.72,5128.78,1959.34
ITEM0000443,ORD003535,PROD0169,2,0.1,8961.86,8065.67,2754.69
ITEM0000444,ORD004763,PROD0171,3,0.05,31452.9,29880.25,3431.89
ITEM0000445,ORD004053,PROD0088,2,0.1,22581.18,20323.06,5205.84
ITEM0000446,ORD003039,PROD0095,1,0.05,3539.61,3362.63,559.56
ITEM0000447,ORD001967,PROD0177,2,0,39894.72,39894.72,11624.9
ITEM0000448,ORD000680,PROD0114,1,0.1,15856.44,14270.8,1317.53
ITEM0000449,ORD002345,PROD0020,2,0.1,23644.1,21279.69,3635.41
ITEM0000450,ORD001315,PROD0177,1,0.15,19947.36,16955.26,2820.35
ITEM0000451,ORD003007,PROD0037,3,0,58297.2,58297.2,13778.16
ITEM0000452,ORD003713,PROD0172,2,0.1,40203.72,36183.35,5711.09
ITEM0000453,ORD004102,PROD0042,2,0,42270.9,42270.9,13709.08
ITEM0000454,ORD002567,PROD0025,3,0.1,4900.98,4410.88,468.07
ITEM0000455,ORD001516,PROD0024,1,0.2,13202.39,10561.91,740.23
ITEM0000456,ORD004026,PROD0076,2,0.05,2940.18,2793.17,478.83
ITEM0000457,ORD000492,PROD0206,1,0.15,1692.87,1438.94,258.33
ITEM0000458,ORD001111,PROD0122,2,0.15,4539.06,3858.2,852.32
ITEM0000459,ORD002147,PROD0119,1,0.1,2687.17,2418.45,231.88
ITEM0000460,ORD004481,PROD0037,1,0,19432.4,19432.4,4592.72
ITEM0000461,ORD002969,PROD0175,3,0,41364.09,41364.09,9376.89
ITEM0000462,ORD000751,PROD0202,1,0.25,18724.77,14043.58,2977.92
ITEM0000463,ORD002341,PROD0003,2,0,1008.88,1008.88,153.74
ITEM0000464,ORD001641,PROD0198,1,0.05,797.03,757.18,77.54
ITEM0000465,ORD000181,PROD0148,1,0,14269.11,14269.11,3957.12
ITEM0000466,ORD000726,PROD0211,2,0,14956,14956,5432.7
ITEM0000467,ORD001350,PROD0091,1,0.05,13201.67,12541.59,4754.84
ITEM0000468,ORD004655,PROD0016,2,0.05,18590,17660.5,3314.74
ITEM0000469,ORD003920,PROD0156,3,0,787.95,787.95,327
ITEM0000470,ORD001939,PROD0040,1,0.1,14977.96,13480.16,3393.21
ITEM0000471,ORD000708,PROD0142,3,0,17609.1,17609.1,6938.82
ITEM0000472,ORD000933,PROD0053,2,0.15,35829.02,30454.67,1876.99
ITEM0000473,ORD001911,PROD0068,3,0.15,58197.06,49467.5,16099.46
ITEM0000474,ORD003875,PROD0018,1,0.1,14114.3,12702.87,3664.32
ITEM0000475,ORD003543,PROD0178,1,0.1,4937.23,4443.51,1261.82
ITEM0000476,ORD004480,PROD0107,1,0.1,14258.33,12832.5,3503.51
ITEM0000477,ORD002379,PROD0210,1,0.15,26114.8,22197.58,5808.02
ITEM0000478,ORD001235,PROD0007,2,0.1,19867.1,17880.39,5884.27
ITEM0000479,ORD001670,PROD0129,1,0.05,18062.74,17159.6,1967.49
ITEM0000480,ORD000756,PROD0075,2,0.05,23130.8,21974.26,8316.68
ITEM0000481,ORD000282,PROD0042,2,0.2,42270.9,33816.72,5254.9
ITEM0000482,ORD000416,PROD0143,2,0.1,44174.78,39757.3,11023.7
ITEM0000483,ORD000576,PROD0149,1,0.1,16805.53,15124.98,2324.65
ITEM0000484,ORD002953,PROD0041,1,0.15,19120.67,16252.57,4085.66
ITEM0000485,ORD000883,PROD0174,2,0.1,23961.3,21565.17,1472.75
ITEM0000486,ORD004204,PROD0040,1,0.05,14977.96,14229.06,4142.11
ITEM0000487,ORD002630,PROD0101,4,0.15,8634.76,7339.55,2278.91
ITEM0000488,ORD001695,PROD0025,1,0,1633.66,1633.66,319.39
ITEM0000489,ORD003532,PROD0161,1,0,5144.07,5144.07,1362.2
ITEM0000490,ORD002461,PROD0183,3,0.25,50855.76,38141.82,2372.85
ITEM0000491,ORD003968,PROD0022,1,0.1,7998.44,7198.6,700.24
ITEM0000492,ORD004489,PROD0145,1,0,20004.05,20004.05,4958.96
ITEM0000493,ORD004147,PROD0204,2,0.05,22243.9,21131.71,8323.25
ITEM0000494,ORD002631,PROD0209,3,0,19609.11,19609.11,4573.44
ITEM0000495,ORD001688,PROD0201,1,0.15,13631.5,11586.77,3040.44
ITEM0000496,ORD002040,PROD0070,4,0.05,90783.64,86244.46,31610.1
ITEM0000497,ORD003014,PROD0111,1,0.1,4956.44,4460.8,1159.3
ITEM0000498,ORD002098,PROD0133,1,0.05,12826.23,12184.92,4452.12
ITEM0000499,ORD000476,PROD0212,2,0.1,14945.2,13450.68,1003
ITEM0000500,ORD001258,PROD0092,2,0.1,17128.62,15415.76,3876.7
ITEM0000501,ORD001246,PROD0058,1,0.05,8639.1,8207.15,2405
ITEM0000502,ORD001712,PROD0031,1,0.15,1480.59,1258.5,394.01
ITEM0000503,ORD004076,PROD0165,1,0,14878.45,14878.45,3754.08
ITEM0000504,ORD000450,PROD0081,2,0.1,12608.24,11347.42,4059.74
ITEM0000505,ORD003601,PROD0217,4,0.2,43336.96,34669.57,7125.45
ITEM0000506,ORD004697,PROD0157,1,0.15,10189.54,8661.11,2608.56
ITEM0000507,ORD000496,PROD0109,1,0.1,11612.58,10451.32,2800.8
ITEM0000508,ORD000112,PROD0089,2,0.05,19982.38,18983.26,2725.04
ITEM0000509,ORD004893,PROD0215,4,0.05,74324.2,70607.99,24250.71
ITEM0000510,ORD004953,PROD0063,3,0,33110.25,33110.25,7015.86
ITEM0000511,ORD002031,PROD0056,2,0,25207.74,25207.74,10119.6
ITEM0000512,ORD004040,PROD0028,2,0.05,13844.64,13152.41,1498.73
ITEM0000513,ORD000073,PROD0201,1,0.1,13631.5,12268.35,3722.02
ITEM0000514,ORD000539,PROD0071,2,0.1,58295.38,52465.84,18295.8
ITEM0000515,ORD001622,PROD0064,1,0.05,17720.44,16834.42,6698.3
ITEM0000516,ORD000251,PROD0205,2,0.05,37821.12,35930.06,10859.42
ITEM0000517,ORD004379,PROD0200,1,0.05,10068.26,9564.85,1153.19
ITEM0000518,ORD004438,PROD0178,2,0.05,9874.46,9380.74,3017.36
ITEM0000519,ORD001402,PROD0063,1,0.1,11036.75,9933.08,1234.95
ITEM0000520,ORD000043,PROD0216,2,0.05,19231.72,18270.13,3819.11
ITEM0000521,ORD004298,PROD0218,3,0.2,1497.78,1198.22,320.45
ITEM0000522,ORD001159,PROD0176,1,0.2,9424.1,7539.28,581.29
ITEM0000523,ORD002248,PROD0092,1,0.15,8564.31,7279.66,1510.13
ITEM0000524,ORD001734,PROD0159,2,0.2,9713.48,7770.78,422.88
ITEM0000525,ORD003448,PROD0201,1,0.05,13631.5,12949.92,4403.59
ITEM0000526,ORD002547,PROD0133,3,0.15,38478.69,32706.89,9508.49
ITEM0000527,ORD001927,PROD0110,1,0.1,12896.87,11607.18,3219.85
ITEM0000528,ORD001690,PROD0141,2,0.05,19640.64,18658.61,6264.21
ITEM0000529,ORD004609,PROD0216,2,0,19231.72,19231.72,4780.7
ITEM0000530,ORD001971,PROD0137,1,0.05,16943.68,16096.5,2801.07
ITEM0000531,ORD001929,PROD0106,1,0.05,13006.77,12356.43,2981.28
ITEM0000532,ORD002550,PROD0106,1,0.15,13006.77,11055.75,1680.6
ITEM0000533,ORD004238,PROD0111,2,0.2,9912.88,7930.3,1327.3
ITEM0000534,ORD002178,PROD0026,1,0.1,13275.14,11947.63,3730.53
ITEM0000535,ORD000724,PROD0034,1,0.05,10057.78,9554.89,2909.83
ITEM0000536,ORD003747,PROD0086,1,0,5586.2,5586.2,1463.76
ITEM0000537,ORD003624,PROD0124,1,0,4219.98,4219.98,1483.23
ITEM0000538,ORD002936,PROD0132,1,0.1,19751.1,17775.99,4720.58
ITEM0000539,ORD000909,PROD0192,2,0.05,5932.42,5635.8,663.3
ITEM0000540,ORD000652,PROD0095,1,0.1,3539.61,3185.65,382.58
ITEM0000541,ORD002553,PROD0183,1,0.05,16951.92,16104.32,4181.33
ITEM0000542,ORD000561,PROD0019,1,0.05,1769.05,1680.6,529.43
ITEM0000543,ORD000836,PROD0079,1,0,8940.37,8940.37,3618.85
ITEM0000544,ORD001625,PROD0097,1,0.1,10186.82,9168.14,2650.18
ITEM0000545,ORD001364,PROD0103,2,0,42382.24,42382.24,14402.7
ITEM0000546,ORD002727,PROD0088,1,0.1,11290.59,10161.53,2602.92
ITEM0000547,ORD003106,PROD0090,3,0,62246.58,62246.58,15633.87
ITEM0000548,ORD003263,PROD0129,4,0.05,72250.96,68638.41,7869.97
ITEM0000549,ORD002093,PROD0218,4,0.25,1997.04,1497.78,327.42
ITEM0000550,ORD001897,PROD0128,1,0.25,18612.47,13959.35,107.62
ITEM0000551,ORD000224,PROD0051,1,0.15,20827.34,17703.24,1681.15
ITEM0000552,ORD002234,PROD0162,2,0.05,25976.26,24677.45,3942.31
ITEM0000553,ORD002769,PROD0217,2,0.1,21668.48,19501.63,5729.57
ITEM0000554,ORD003474,PROD0008,1,0.25,16675.42,12506.56,-1473.14
ITEM0000555,ORD000707,PROD0024,2,0.1,26404.78,23764.3,4120.94
ITEM0000556,ORD001128,PROD0039,1,0,12140.61,12140.61,2533.24
ITEM0000557,ORD001807,PROD0134,1,0.1,25350.66,22815.59,6121.86
ITEM0000558,ORD002188,PROD0176,1,0,9424.1,9424.1,2466.11
ITEM0000559,ORD003646,PROD0191,3,0.05,56407.77,53587.38,8190.99
ITEM0000560,ORD004345,PROD0060,2,0.1,10749.22,9674.3,1554.76
ITEM0000561,ORD000454,PROD0149,1,0.1,16805.53,15124.98,2324.65
ITEM0000562,ORD003695,PROD0006,4,0.1,82074.64,73867.18,17226.38
ITEM0000563,ORD002119,PROD0008,2,0.1,33350.84,30015.76,2056.36
ITEM0000564,ORD000697,PROD0105,2,0.2,26742.66,21394.13,2574.07
ITEM0000565,ORD000272,PROD0140,1,0.05,8082.39,7678.27,2217.18
ITEM0000566,ORD002127,PROD0220,3,0.15,72770.7,61855.1,10210.67
ITEM0000567,ORD000158,PROD0062,1,0.1,2328.45,2095.61,490.99
ITEM0000568,ORD002064,PROD0144,1,0.15,23651.6,20103.86,4038.17
ITEM0000569,ORD003882,PROD0209,1,0,6536.37,6536.37,1524.48
ITEM0000570,ORD003441,PROD0045,3,0.2,49023.36,39218.69,6270.38
ITEM0000571,ORD002710,PROD0183,2,0.05,33903.84,32208.65,8362.67
ITEM0000572,ORD001017,PROD0079,3,0.1,26821.11,24139,8174.44
ITEM0000573,ORD002912,PROD0066,1,0.15,2931.28,2491.59,395.05
ITEM0000574,ORD003505,PROD0148,1,0,14269.11,14269.11,3957.12
ITEM0000575,ORD000693,PROD0190,2,0.1,34299.76,30869.78,6966.22
ITEM0000576,ORD002898,PROD0217,1,0.1,10834.24,9750.82,2864.79
ITEM0000577,ORD001381,PROD0129,1,0,18062.74,18062.74,2870.63
ITEM0000578,ORD003399,PROD0191,3,0.2,56407.77,45126.22,-270.17
ITEM0000579,ORD000548,PROD0166,5,0.05,140529.05,133502.6,45860.7
ITEM0000580,ORD002508,PROD0119,2,0.15,5374.34,4568.19,195.05
ITEM0000581,ORD002613,PROD0150,1,0.05,14070,13366.5,5188.34
ITEM0000582,ORD000963,PROD0209,1,0.05,6536.37,6209.55,1197.66
ITEM0000583,ORD001868,PROD0211,1,0.05,7478,7104.1,2342.45
ITEM0000584,ORD004214,PROD0156,1,0,262.65,262.65,109
ITEM0000585,ORD000379,PROD0014,1,0,6126.24,6126.24,2485.11
ITEM0000586,ORD004557,PROD0027,1,0.15,24200.54,20570.46,4668.31
ITEM0000587,ORD002326,PROD0163,2,0.1,2309.14,2078.23,100.21
ITEM0000588,ORD000614,PROD0189,2,0,35590.68,35590.68,13023
ITEM0000589,ORD002217,PROD0200,4,0.1,40273.04,36245.74,2599.1
ITEM0000590,ORD004583,PROD0073,1,0.2,9607.45,7685.96,1658.73
ITEM0000591,ORD002363,PROD0045,2,0.2,32682.24,26145.79,4180.25
ITEM0000592,ORD002009,PROD0081,2,0.15,12608.24,10717,3429.32
ITEM0000593,ORD004439,PROD0052,2,0.1,30732.98,27659.68,7053.42
ITEM0000594,ORD004382,PROD0208,1,0.05,15180.79,14421.75,5281.47
ITEM0000595,ORD003321,PROD0169,1,0.25,4480.93,3360.7,705.21
ITEM0000596,ORD001022,PROD0169,1,0.2,4480.93,3584.74,929.25
ITEM0000597,ORD003397,PROD0084,1,0.1,7491.09,6741.98,2429.19
ITEM0000598,ORD003870,PROD0025,3,0.05,4900.98,4655.93,713.12
ITEM0000599,ORD004591,PROD0034,3,0.15,30173.34,25647.34,5712.16
ITEM0000600,ORD000531,PROD0214,2,0.25,32734.44,24550.83,-1628.97
ITEM0000601,ORD003840,PROD0010,2,0.1,24205.04,21784.54,7833.38
ITEM0000602,ORD004871,PROD0072,1,0.15,10173.22,8647.24,2415.82
ITEM0000603,ORD000017,PROD0125,2,0,14463.96,14463.96,2436.94
ITEM0000604,ORD003413,PROD0031,1,0.2,1480.59,1184.47,319.98
ITEM0000605,ORD002112,PROD0066,1,0.1,2931.28,2638.15,541.61
ITEM0000606,ORD000845,PROD0150,3,0.05,42210,40099.5,15565.02
ITEM0000607,ORD004724,PROD0118,1,0.05,8894.09,8449.39,2848.92
ITEM0000608,ORD002474,PROD0126,1,0.15,18387.7,15629.55,3505.69
ITEM0000609,ORD004229,PROD0140,3,0.15,24247.17,20610.09,4226.82
ITEM0000610,ORD001514,PROD0062,1,0.15,2328.45,1979.18,374.56
ITEM0000611,ORD003956,PROD0075,2,0.15,23130.8,19661.18,6003.6
ITEM0000612,ORD004060,PROD0118,1,0.1,8894.09,8004.68,2404.21
ITEM0000613,ORD004592,PROD0031,2,0.05,2961.18,2813.12,1084.14
ITEM0000614,ORD001414,PROD0086,4,0,22344.8,22344.8,5855.04
ITEM0000615,ORD004546,PROD0213,1,0.2,18966.99,15173.59,1604.11
ITEM0000616,ORD001360,PROD0104,1,0.25,12239.72,9179.79,2036.61
ITEM0000617,ORD000495,PROD0158,1,0.1,775.02,697.52,214.67
ITEM0000618,ORD000160,PROD0038,2,0.05,3778.74,3589.8,636.6
ITEM0000619,ORD001666,PROD0141,5,0.15,49101.6,41736.36,10750.36
ITEM0000620,ORD002958,PROD0118,1,0.05,8894.09,8449.39,2848.92
ITEM0000621,ORD004339,PROD0035,4,0.15,110281.76,93739.5,26871.54
ITEM0000622,ORD000010,PROD0213,1,0.1,18966.99,17070.29,3500.81
ITEM0000623,ORD003870,PROD0003,3,0.15,1513.32,1286.32,3.61
ITEM0000624,ORD000174,PROD0115,1,0.05,2532.67,2406.04,797.35
ITEM0000625,ORD004262,PROD0199,1,0.1,18096.68,16287.01,5808.59
ITEM0000626,ORD003416,PROD0183,2,0.1,33903.84,30513.46,6667.48
ITEM0000627,ORD004752,PROD0058,1,0.1,8639.1,7775.19,1973.04
ITEM0000628,ORD000288,PROD0147,4,0.2,92044.52,73635.62,3813.74
ITEM0000629,ORD001922,PROD0070,1,0.1,22695.91,20426.32,6767.73
ITEM0000630,ORD003566,PROD0126,2,0.1,36775.4,33097.86,8850.14
ITEM0000631,ORD003354,PROD0176,1,0.1,9424.1,8481.69,1523.7
ITEM0000632,ORD000486,PROD0219,1,0.05,27006.32,25656,8341.21
ITEM0000633,ORD002204,PROD0208,1,0.05,15180.79,14421.75,5281.47
ITEM0000634,ORD001092,PROD0110,1,0.05,12896.87,12252.03,3864.7
ITEM0000635,ORD002263,PROD0023,2,0.1,29801.2,26821.08,6625.64
ITEM0000636,ORD004114,PROD0027,1,0.1,24200.54,21780.49,5878.34
ITEM0000637,ORD004083,PROD0123,2,0,33212.52,33212.52,10840.1
ITEM0000638,ORD000331,PROD0050,1,0.15,2523.89,2145.31,375.68
ITEM0000639,ORD001222,PROD0016,1,0.25,9295,6971.25,-201.63
ITEM0000640,ORD003254,PROD0157,5,0.05,50947.7,48400.32,18137.57
ITEM0000641,ORD001776,PROD0033,3,0.05,52185.99,49576.69,13966.84
ITEM0000642,ORD002095,PROD0089,1,0.2,9991.19,7992.95,-136.16
ITEM0000643,ORD003632,PROD0058,1,0.1,8639.1,7775.19,1973.04
ITEM0000644,ORD000271,PROD0119,2,0.15,5374.34,4568.19,195.05
ITEM0000645,ORD000322,PROD0188,1,0.05,2699.06,2564.11,518.32
ITEM0000646,ORD003545,PROD0132,1,0.1,19751.1,17775.99,4720.58
ITEM0000647,ORD002227,PROD0120,1,0.1,432.78,389.5,90.74
ITEM0000648,ORD001001,PROD0033,1,0.1,17395.33,15655.8,3785.85
ITEM0000649,ORD003951,PROD0195,2,0.1,23097.3,20787.57,4342.07
ITEM0000650,ORD000203,PROD0016,2,0.05,18590,17660.5,3314.74
ITEM0000651,ORD001720,PROD0103,2,0.15,42382.24,36024.9,8045.36
ITEM0000652,ORD004920,PROD0054,1,0.1,14295.43,12865.89,2119.35
ITEM0000653,ORD001889,PROD0056,5,0,63019.35,63019.35,25299
ITEM0000654,ORD004365,PROD0091,2,0,26403.34,26403.34,10829.84
ITEM0000655,ORD004257,PROD0060,1,0.2,5374.61,4299.69,239.92
ITEM0000656,ORD001795,PROD0128,2,0.05,37224.94,35363.69,7660.23
ITEM0000657,ORD004750,PROD0054,1,0.05,14295.43,13580.66,2834.12
ITEM0000658,ORD001880,PROD0184,1,0.15,5590.8,4752.18,1165.83
ITEM0000659,ORD000436,PROD0002,2,0.1,29285.4,26356.86,4057.44
ITEM0000660,ORD001168,PROD0168,1,0.2,19458.66,15566.93,3221.08
ITEM0000661,ORD000279,PROD0053,2,0,35829.02,35829.02,7251.34
ITEM0000662,ORD001619,PROD0049,1,0.15,24110.14,20493.62,3943.13
ITEM0000663,ORD001015,PROD0162,2,0.2,25976.26,20781.01,45.87
ITEM0000664,ORD004216,PROD0054,2,0.05,28590.86,27161.32,5668.24
ITEM0000665,ORD000676,PROD0033,1,0.1,17395.33,15655.8,3785.85
ITEM0000666,ORD004485,PROD0161,4,0.05,20576.28,19547.47,4419.99
ITEM0000667,ORD001796,PROD0113,1,0.1,19139.62,17225.66,1330.39
ITEM0000668,ORD003045,PROD0193,4,0.1,82377.44,74139.7,26659.5
ITEM0000669,ORD003912,PROD0108,2,0.05,19225.66,18264.38,3838.64
ITEM0000670,ORD000136,PROD0168,2,0.05,38917.32,36971.45,12279.75
ITEM0000671,ORD002921,PROD0079,1,0.15,8940.37,7599.31,2277.79
ITEM0000672,ORD001181,PROD0025,1,0.1,1633.66,1470.29,156.02
ITEM0000673,ORD004419,PROD0203,1,0.1,13915.4,12523.86,4307.56
ITEM0000674,ORD001289,PROD0112,1,0.05,9574.88,9096.14,1972.38
ITEM0000675,ORD001192,PROD0162,3,0.05,38964.39,37016.17,5913.46
ITEM0000676,ORD004936,PROD0110,2,0.05,25793.74,24504.05,7729.39
ITEM0000677,ORD001673,PROD0068,2,0,38798.04,38798.04,16552.68
ITEM0000678,ORD004556,PROD0055,2,0.1,3518.26,3166.43,193.81
ITEM0000679,ORD001811,PROD0155,1,0.2,4402.89,3522.31,-234.64
ITEM0000680,ORD003840,PROD0174,2,0.15,23961.3,20367.1,274.68
ITEM0000681,ORD001731,PROD0021,2,0,41026.14,41026.14,11996.12
ITEM0000682,ORD001352,PROD0025,2,0.05,3267.32,3103.95,475.41
ITEM0000683,ORD004765,PROD0212,2,0.2,14945.2,11956.16,-491.52
ITEM0000684,ORD002973,PROD0200,1,0.1,10068.26,9061.43,649.77
ITEM0000685,ORD000245,PROD0033,1,0.05,17395.33,16525.56,4655.61
ITEM0000686,ORD003559,PROD0189,2,0.1,35590.68,32031.61,9463.93
ITEM0000687,ORD000302,PROD0104,2,0.05,24479.44,23255.47,8969.11
ITEM0000688,ORD002439,PROD0127,1,0,27826.63,27826.63,10430.65
ITEM0000689,ORD002440,PROD0213,2,0.1,37933.98,34140.58,7001.62
ITEM0000690,ORD003511,PROD0064,1,0.1,17720.44,15948.4,5812.28
ITEM0000691,ORD000730,PROD0188,1,0.1,2699.06,2429.15,383.36
