order_id,shipping_mode,dispatch_date,delivery_date,shipping_cost
ORD000503,Express,2025-07-06,2025-07-10,133.19
ORD000504,Express,2026-08-04,2026-08-09,342.35
ORD000505,Express,2025-10-09,2025-10-16,128.16
ORD000506,Express,2025-02-07,2025-02-14,138.21
ORD000507,Standard,2025-08-09,2025-08-11,50.38
ORD000508,Standard,2025-11-25,2025-11-26,174.68
ORD000509,Standard,2024-01-30,2024-02-05,60.62
ORD000510,Express,2024-07-31,2024-08-03,341.45
ORD000511,Standard,2025-01-14,2025-01-15,253.41
ORD000512,Express,2025-02-07,2025-02-12,275.45
ORD000513,Standard,2026-01-31,2026-02-05,68.33
ORD000514,Express,2026-06-13,2026-06-21,253.11
ORD000515,Standard,2024-06-12,2024-06-15,266.02
ORD000516,Standard,2025-12-05,2025-12-09,120.22
ORD000517,Standard,2024-03-08,2024-03-16,38.99
ORD000518,Standard,2025-08-06,2025-08-12,248.24
ORD000519,Standard,2024-10-22,2024-10-28,160.44
ORD000520,Standard,2025-02-06,2025-02-07,104.92
ORD000521,Express,2025-03-19,2025-03-24,260
ORD000522,Express,2024-04-09,2024-04-15,224.94
ORD000523,Express,2024-06-11,2024-06-15,119.96
ORD000524,Express,2024-03-12,2024-03-18,250.09
ORD000525,Standard,2024-05-05,2024-05-12,68.24
ORD000526,Express,2024-12-02,2024-12-07,267.25
ORD000527,Express,2025-04-20,2025-04-24,168.13
ORD000528,Express,2025-01-27,2025-02-02,194.11
ORD000529,Express,2024-01-12,2024-01-13,274.2
ORD000530,Express,2026-02-08,2026-02-11,224.23
ORD000531,Same Day,2024-09-08,2024-09-13,289.99
ORD000532,Express,2024-06-26,2024-06-28,172.58
ORD000533,Express,2026-01-30,2026-02-07,261.25
ORD000534,Standard,2024-10-08,2024-10-10,247.42
ORD000535,Express,2026-07-06,2026-07-10,310.49
ORD000536,Standard,2026-04-13,2026-04-20,88.77
ORD000537,Express,2025-02-05,2025-02-11,158.54
ORD000538,Standard,2025-01-22,2025-01-25,102.67
ORD000539,Standard,2024-04-05,2024-04-09,165.91
ORD000540,Standard,2024-07-17,2024-07-18,204.35
ORD000541,Standard,2026-05-03,2026-05-11,133.57
ORD000542,Express,2026-04-16,2026-04-22,126.48
ORD000543,Express,2026-08-16,2026-08-19,134.3
ORD000544,Standard,2024-04-21,2024-04-25,284.11
ORD000545,Standard,2024-01-16,2024-01-19,163.5
ORD000546,Express,2024-10-13,2024-10-14,196.67
ORD000547,Express,2026-02-26,2026-02-27,314.43
ORD000548,Express,2026-08-03,2026-08-04,181.7
ORD000549,Standard,2025-10-11,2025-10-14,218.02
ORD000550,Standard,2024-12-08,2024-12-12,64.52
ORD000551,Express,2026-05-22,2026-05-23,118.42
ORD000552,Standard,2025-04-05,2025-04-07,65.78
ORD000553,Same Day,2025-12-24,2025-12-31,229.58
ORD000554,Standard,2024-11-15,2024-11-20,97.08
ORD000555,Same Day,2024-03-05,2024-03-13,442.7
ORD000556,Express,2024-07-31,2024-08-03,244.98
ORD000557,Express,2025-04-02,2025-04-08,286.29
ORD000558,Standard,2024-02-11,2024-02-19,67.34
ORD000559,Standard,2026-02-09,2026-02-16,250.91
ORD000560,Standard,2024-07-30,2024-08-02,87.84
ORD000561,Standard,2026-04-01,2026-04-09,291.26
ORD000562,Standard,2025-03-30,2025-04-02,104.51
ORD000563,Standard,2024-02-26,2024-03-03,206.64
ORD000564,Express,2025-07-17,2025-07-22,167.45
ORD000565,Standard,2024-11-17,2024-11-22,274.44
ORD000566,Standard,2024-09-12,2024-09-14,226.33
ORD000567,Standard,2024-10-06,2024-10-11,291.94
ORD000568,Standard,2024-06-23,2024-06-27,160.1
ORD000569,Standard,2026-02-20,2026-02-27,85.61
ORD000570,Standard,2025-01-28,2025-02-03,157.79
ORD000571,Express,2025-09-03,2025-09-06,143.17
ORD000572,Express,2025-04-21,2025-04-28,200.57
ORD000573,Express,2024-03-15,2024-03-16,240.81
ORD000574,Standard,2024-07-16,2024-07-24,107.92
ORD000575,Same Day,2025-05-19,2025-05-27,298.8
ORD000576,Express,2025-01-18,2025-01-24,305.27
ORD000577,Standard,2025-02-23,2025-02-24,167.25
ORD000578,Standard,2024-06-18,2024-06-25,92.49
ORD000579,Standard,2026-02-10,2026-02-18,109.56
ORD000580,Standard,2025-12-16,2025-12-20,121.32
ORD000581,Standard,2024-09-06,2024-09-14,248.25
ORD000582,Standard,2025-11-26,2025-12-03,109.1
ORD000583,Standard,2025-04-14,2025-04-20,264.98
ORD000584,Standard,2026-05-13,2026-05-21,258.99
ORD000585,Same Day,2026-07-30,2026-08-07,201.3
ORD000586,Standard,2025-06-16,2025-06-20,84.39
ORD000587,Express,2025-12-11,2025-12-17,261.27
ORD000588,Standard,2025-08-24,2025-08-25,238.53
ORD000589,Express,2026-06-11,2026-06-19,263.52
ORD000590,Standard,2026-04-15,2026-04-19,187.54
ORD000591,Standard,2025-12-17,2025-12-25,191.22
ORD000592,Express,2024-04-12,2024-04-14,230.58
ORD000593,Express,2024-10-23,2024-10-26,124.68
ORD000594,Express,2024-07-22,2024-07-29,275.32
ORD000595,Standard,2026-04-16,2026-04-18,281.1
ORD000596,Standard,2026-02-18,2026-02-25,173.68
ORD000597,Standard,2025-10-06,2025-10-11,156.01
ORD000598,Express,2025-01-24,2025-01-31,310.55
ORD000599,Express,2025-05-05,2025-05-06,249.33
ORD000600,Standard,2026-02-10,2026-02-14,206.56
ORD000601,Standard,2024-08-06,2024-08-10,200.23
ORD000602,Standard,2026-02-20,2026-02-21,39.89
ORD000603,Standard,2025-03-18,2025-03-23,65.27
ORD000604,Standard,2026-04-17,2026-04-20,36.18
ORD000605,Same Day,2024-03-01,2024-03-08,217.76
ORD000606,Standard,2026-06-12,2026-06-13,270.2
ORD000607,Standard,2025-09-09,2025-09-14,112.96
ORD000608,Standard,2026-04-16,2026-04-22,183.8
ORD000609,Standard,2025-05-03,2025-05-04,114.16
ORD000610,Standard,2026-08-25,2026-08-30,41.7
ORD000611,Express,2026-04-07,2026-04-15,212.38
ORD000612,Standard,2026-01-28,2026-01-31,152.72
ORD000613,Standard,2025-05-04,2025-05-09,159.15
ORD000614,Standard,2024-05-28,2024-06-03,248.72
ORD000615,Same Day,2024-02-03,2024-02-05,370.94
ORD000616,Express,2025-07-16,2025-07-17,112.61
ORD000617,Standard,2025-11-11,2025-11-12,48.88
ORD000618,Express,2025-11-08,2025-11-13,309.84
ORD000619,Standard,2026-08-10,2026-08-13,42.85
ORD000620,Same Day,2024-09-23,2024-09-30,234.27
ORD000621,Standard,2026-08-04,2026-08-05,187.91
ORD000622,Standard,2024-12-08,2024-12-11,122.28
ORD000623,Standard,2025-10-24,2025-10-28,146.78
ORD000624,Express,2025-01-28,2025-01-31,213.02
ORD000625,Standard,2024-09-24,2024-09-27,50.74
ORD000626,Standard,2025-08-30,2025-08-31,142.41
ORD000627,Same Day,2026-05-26,2026-05-31,304.99
ORD000628,Standard,2024-03-07,2024-03-09,181.28
ORD000629,Standard,2026-03-02,2026-03-07,188.3
ORD000630,Express,2025-11-12,2025-11-19,248.21
ORD000631,Express,2024-11-22,2024-11-30,241.41
ORD000632,Standard,2025-11-29,2025-12-07,198.74
ORD000633,Standard,2026-05-22,2026-05-28,91.25
ORD000634,Standard,2024-05-09,2024-05-17,228.97
ORD000635,Express,2026-04-30,2026-05-02,172.89
ORD000636,Express,2026-04-12,2026-04-17,273.45
ORD000637,Express,2026-08-15,2026-08-18,351.92
ORD000638,Standard,2024-07-04,2024-07-07,219.52
ORD000639,Standard,2026-07-26,2026-07-28,198.11
ORD000640,Standard,2025-11-27,2025-12-05,205.86
ORD000641,Standard,2025-06-27,2025-07-03,57.42
ORD000642,Standard,2025-07-16,2025-07-18,82.04
ORD000643,Standard,2026-06-06,2026-06-11,295.02
ORD000644,Standard,2024-06-17,2024-06-21,121.79
ORD000645,Express,2024-05-30,2024-06-04,137.8
ORD000646,Standard,2024-01-13,2024-01-21,249.65
ORD000647,Standard,2026-06-01,2026-06-02,276.87
ORD000648,Same Day,2024-06-24,2024-06-27,219.85
ORD000649,Standard,2024-02-24,2024-02-28,267.79
ORD000650,Standard,2024-06-04,2024-06-11,292.51
ORD000651,Standard,2024-11-06,2024-11-14,84.75
ORD000652,Express,2026-03-28,2026-04-05,283.59
ORD000653,Standard,2024-10-10,2024-10-18,200.48
ORD000654,Express,2025-05-16,2025-05-24,240.97
ORD000655,Express,2025-05-08,2025-05-15,363.85
ORD000656,Same Day,2025-01-30,2025-02-05,431.43
ORD000657,Standard,2024-05-11,2024-05-17,91.19
ORD000658,Express,2025-07-06,2025-07-12,267.54
ORD000659,Standard,2026-04-18,2026-04-21,202.45
ORD000660,Standard,2026-05-08,2026-05-14,201.06
ORD000661,Express,2026-02-12,2026-02-17,360.72
ORD000662,Standard,2025-09-08,2025-09-14,194.16
ORD000663,Standard,2024-02-11,2024-02-16,98.68
ORD000664,Express,2024-09-22,2024-09-27,308.37
ORD000665,Express,2025-07-14,2025-07-15,256.34
ORD000666,Express,2024-11-04,2024-11-06,363.62
ORD000667,Same Day,2025-11-07,2025-11-15,317.17
ORD000668,Standard,2025-06-20,2025-06-23,291.98
ORD000669,Express,2025-11-11,2025-11-19,121.06
ORD000670,Standard,2026-05-05,2026-05-10,61.8
ORD000671,Express,2025-01-03,2025-01-07,143.01
ORD000672,Standard,2024-09-21,2024-09-26,239.18
ORD000673,Express,2024-03-28,2024-03-31,233.85
ORD000674,Standard,2024-07-29,2024-08-03,207.61
ORD000675,Standard,2025-10-26,2025-10-31,235.47
ORD000676,Standard,2025-06-10,2025-06-12,268.23
ORD000677,Standard,2025-03-23,2025-03-29,284.12
ORD000678,Standard,2024-05-08,2024-05-16,80.56
ORD000679,Same Day,2025-10-19,2025-10-20,260.2
ORD000680,Standard,2026-06-10,2026-06-17,290.15
ORD000681,Standard,2024-08-16,2024-08-18,76.44
ORD000682,Standard,2025-06-25,2025-07-02,148.38
ORD000683,Express,2024-12-26,2024-12-30,206.44
ORD000684,Standard,2026-07-10,2026-07-12,142.71
ORD000685,Express,2024-12-21,2024-12-22,122.82
ORD000686,Express,2025-08-30,2025-09-02,231.24
ORD000687,Standard,2025-11-06,2025-11-14,177.61
ORD000688,Standard,2026-07-31,2026-08-01,169.66
ORD000689,Express,2025-12-27,2025-12-31,270.42
ORD000690,Same Day,2025-06-01,2025-06-09,364.62
ORD000691,Express,2026-06-24,2026-06-26,170.44
ORD000692,Express,2025-02-23,2025-02-28,212.11
ORD000693,Same Day,2024-09-04,2024-09-10,192.15
ORD000694,Express,2025-07-22,2025-07-29,127.12
ORD000695,Standard,2025-11-26,2025-11-27,84.13
ORD000696,Standard,2025-12-04,2025-12-05,114.43
ORD000697,Standard,2026-07-22,2026-07-29,118.5
ORD000698,Standard,2024-09-09,2024-09-14,100.26
ORD000699,Standard,2024-06-23,2024-06-30,292.53
ORD000700,Standard,2024-05-17,2024-05-25,235.52
ORD000701,Standard,2024-06-26,2024-06-30,165.64
ORD000702,Standard,2026-05-04,2026-05-07,272.06
ORD000703,Standard,2025-05-12,2025-05-20,204.71
ORD000704,Standard,2025-02-10,2025-02-13,148.07
ORD000705,Standard,2025-06-14,2025-06-19,209.56
ORD000706,Express,2024-02-29,2024-03-07,292.31
ORD000707,Standard,2024-04-20,2024-04-21,112.99
ORD000708,Standard,2024-01-13,2024-01-20,168.38
ORD000709,Express,2026-07-11,2026-07-19,124.67
ORD000710,Express,2026-03-01,2026-03-08,341.53
ORD000711,Standard,2025-03-16,2025-03-19,168.12
ORD000712,Standard,2025-11-05,2025-11-12,299.7
ORD000713,Express,2025-01-03,2025-01-10,138.26
ORD000714,Express,2025-03-08,2025-03-12,320.29
ORD000715,Express,2025-05-06,2025-05-12,183.08
ORD000716,Standard,2025-11-30,2025-12-05,130.24
ORD000717,Express,2025-05-30,2025-06-05,141.56
ORD000718,Standard,2024-05-11,2024-05-13,232.85
ORD000719,Express,2024-02-24,2024-03-01,252.38
ORD000720,Express,2025-05-07,2025-05-09,194.27
ORD000721,Standard,2025-09-26,2025-10-04,49.86
ORD000722,Standard,2024-04-30,2024-05-01,77.59
ORD000723,Standard,2024-07-23,2024-07-28,197.86
ORD000724,Express,2025-06-01,2025-06-03,324.05
ORD000725,Same Day,2024-06-04,2024-06-08,441.05
ORD000726,Standard,2024-07-18,2024-07-22,93.98
ORD000727,Standard,2024-02-23,2024-02-28,158.58
ORD000728,Express,2024-08-26,2024-09-03,250.02
ORD000729,Standard,2025-10-22,2025-10-24,238.37
ORD000730,Express,2024-12-26,2025-01-02,186.45
ORD000731,Express,2024-01-03,2024-01-04,307.04
ORD000732,Express,2024-10-16,2024-10-23,331.11
ORD000733,Standard,2024-12-10,2024-12-15,279.05
ORD000734,Express,2026-03-02,2026-03-05,355.38
ORD000735,Express,2026-03-11,2026-03-18,270.61
ORD000736,Express,2025-08-22,2025-08-24,230.93
ORD000737,Standard,2025-09-11,2025-09-16,86.76
ORD000738,Express,2026-04-20,2026-04-21,281.98
ORD000739,Standard,2026-08-25,2026-08-31,299.61
ORD000740,Standard,2026-02-19,2026-02-25,202.81
ORD000741,Express,2025-03-07,2025-03-09,196.1
ORD000742,Standard,2026-05-19,2026-05-23,262.02
ORD000743,Standard,2026-01-05,2026-01-12,223.47
ORD000744,Standard,2026-08-14,2026-08-22,139.22
ORD000745,Express,2024-05-14,2024-05-19,366.05
ORD000746,Express,2025-12-13,2025-12-19,362.22
ORD000747,Same Day,2026-06-13,2026-06-21,389.64
ORD000748,Standard,2025-01-29,2025-02-03,252.58
ORD000749,Standard,2024-07-08,2024-07-15,250.56
ORD000750,Express,2026-06-21,2026-06-29,148.08
ORD000751,Standard,2024-11-07,2024-11-14,279.45
ORD000752,Express,2024-08-18,2024-08-23,156.27
ORD000753,Express,2026-08-23,2026-08-30,230.27
ORD000754,Standard,2025-10-21,2025-10-28,189.99
ORD000755,Express,2025-10-27,2025-10-29,146.79
ORD000756,Express,2026-08-29,2026-08-31,337.79
ORD000757,Express,2024-10-30,2024-10-31,105.31
ORD000758,Same Day,2025-01-02,2025-01-08,424.74
ORD000759,Standard,2024-01-20,2024-01-27,176.5
ORD000760,Standard,2025-08-22,2025-08-28,226.08
ORD000761,Express,2024-09-21,2024-09-22,160.88
ORD000762,Same Day,2024-07-30,2024-08-07,409.71
ORD000763,Standard,2025-04-04,2025-04-11,145.71
ORD000764,Same Day,2025-05-08,2025-05-10,396.85
ORD000765,Same Day,2024-07-01,2024-07-03,223.91
ORD000766,Standard,2024-10-17,2024-10-23,195.03
ORD000767,Standard,2025-12-06,2025-12-12,179.64
ORD000768,Express,2026-07-22,2026-07-25,149.28
ORD000769,Standard,2026-04-08,2026-04-09,71.93
ORD000770,Standard,2026-04-29,2026-05-06,255.04
ORD000771,Express,2024-09-14,2024-09-16,289.19
ORD000772,Standard,2026-03-24,2026-03-29,39.11
ORD000773,Same Day,2024-12-14,2024-12-19,260.56
ORD000774,Standard,2025-04-01,2025-04-03,255.25
ORD000775,Standard,2025-07-11,2025-07-14,199.45
ORD000776,Express,2024-04-16,2024-04-17,307.47
ORD000777,Express,2024-05-28,2024-05-29,363
ORD000778,Express,2024-06-02,2024-06-08,279.58
ORD000779,Same Day,2025-01-29,2025-01-30,256.71
ORD000780,Express,2024-10-18,2024-10-20,264.2
ORD000781,Standard,2026-08-07,2026-08-13,190.21
ORD000782,Standard,2025-06-30,2025-07-08,267.47
ORD000783,Standard,2025-11-15,2025-11-18,170.32
ORD000784,Same Day,2024-10-07,2024-10-12,218.09
ORD000785,Express,2026-01-01,2026-01-04,147.3
ORD000786,Standard,2026-03-10,2026-03-17,149.51
ORD000787,Standard,2026-03-16,2026-03-19,70.58
ORD000788,Express,2026-01-16,2026-01-23,122.45
ORD000789,Standard,2026-02-26,2026-02-28,113.08
ORD000790,Express,2025-02-28,2025-03-05,197.76
ORD000791,Standard,2025-01-28,2025-01-29,181.39
ORD000792,Standard,2025-07-04,2025-07-08,125.14
ORD000793,Express,2025-08-15,2025-08-20,146.07
ORD000794,Standard,2026-05-24,2026-05-28,149.16
ORD000795,Standard,2024-04-23,2024-05-01,227.85
ORD000796,Express,2026-03-11,2026-03-16,292.73
ORD000797,Express,2026-08-12,2026-08-20,143
ORD000798,Standard,2024-05-24,2024-05-31,226.85
ORD000799,Standard,2024-01-29,2024-01-30,75.03
ORD000800,Standard,2024-03-17,2024-03-18,176.64
ORD000801,Standard,2025-01-12,2025-01-14,115.52
ORD000802,Standard,2026-04-15,2026-04-17,242.24
ORD000803,Express,2026-02-08,2026-02-11,165.89
ORD000804,Express,2024-12-12,2024-12-20,321.36
ORD000805,Standard,2024-06-11,2024-06-12,115.2
ORD000806,Standard,2025-05-31,2025-06-01,38.72
ORD000807,Express,2026-06-17,2026-06-20,295.28
ORD000808,Standard,2025-05-30,2025-06-02,133.87
ORD000809,Standard,2024-04-07,2024-04-13,260.67
ORD000810,Express,2025-02-16,2025-02-21,247.35
ORD000811,Express,2025-07-28,2025-08-02,179.52
ORD000812,Standard,2025-10-20,2025-10-26,225.19
ORD000813,Same Day,2025-10-25,2025-10-28,352.85
ORD000814,Express,2025-09-12,2025-09-20,177.46
ORD000815,Standard,2024-03-09,2024-03-10,183.17
ORD000816,Standard,2025-07-20,2025-07-28,122.61
ORD000817,Express,2025-08-08,2025-08-12,202.67
ORD000818,Express,2024-02-22,2024-02-24,108.06
ORD000819,Standard,2026-02-10,2026-02-17,188.87
ORD000820,Express,2025-02-07,2025-02-13,284.64
ORD000821,Express,2025-02-22,2025-03-02,117.5
ORD000822,Express,2025-08-26,2025-08-31,325.43
ORD000823,Standard,2024-06-16,2024-06-18,260.29
ORD000824,Express,2026-01-08,2026-01-13,148.45
ORD000825,Express,2026-02-28,2026-03-02,263.86
ORD000826,Same Day,2025-09-18,2025-09-19,389.15
ORD000827,Standard,2024-12-15,2024-12-19,122.3
ORD000828,Same Day,2026-07-02,2026-07-06,235.55
ORD000829,Express,2024-06-07,2024-06-12,157.04
ORD000830,Standard,2024-05-27,2024-06-03,198.54
ORD000831,Express,2024-04-01,2024-04-09,316.12
ORD000832,Standard,2024-06-17,2024-06-22,72.55
ORD000833,Standard,2024-07-04,2024-07-10,130.23
ORD000834,Standard,2026-06-17,2026-06-21,285.26
ORD000835,Standard,2025-08-07,2025-08-12,281.51
ORD000836,Standard,2026-05-28,2026-05-31,171.53
ORD000837,Standard,2024-11-20,2024-11-28,81.34
ORD000838,Express,2026-06-18,2026-06-19,289.11
ORD000839,Standard,2024-09-08,2024-09-12,177.28
ORD000840,Standard,2024-06-13,2024-06-15,189.12
ORD000841,Express,2025-04-19,2025-04-26,262.05
ORD000842,Express,2026-04-18,2026-04-23,117.3
ORD000843,Standard,2026-08-03,2026-08-05,170.84
ORD000844,Standard,2024-11-21,2024-11-24,78.73
ORD000845,Express,2025-05-03,2025-05-10,213.02
ORD000846,Standard,2025-04-27,2025-04-29,166.92
ORD000847,Standard,2025-09-10,2025-09-13,288.83
ORD000848,Standard,2025-04-30,2025-05-08,57.76
ORD000849,Express,2025-12-04,2025-12-10,204.9
ORD000850,Express,2024-03-13,2024-03-21,212.05
ORD000851,Standard,2026-06-14,2026-06-21,246.64
ORD000852,Express,2026-05-02,2026-05-09,327.47
ORD000853,Standard,2026-02-11,2026-02-12,94.02
ORD000854,Express,2025-05-02,2025-05-06,180.37
ORD000855,Same Day,2024-12-30,2025-01-01,342.14
ORD000856,Standard,2025-09-05,2025-09-08,48.66
ORD000857,Express,2024-11-29,2024-12-01,185.39
ORD000858,Standard,2025-05-28,2025-06-01,204.66
ORD000859,Express,2025-06-18,2025-06-23,167.54
ORD000860,Express,2025-10-13,2025-10-16,138.4
ORD000861,Standard,2026-02-04,2026-02-11,44.43
ORD000862,Standard,2025-01-22,2025-01-25,135.86
ORD000863,Express,2025-08-15,2025-08-16,120.29
ORD000864,Standard,2024-11-11,2024-11-16,137.46
ORD000865,Same Day,2025-04-14,2025-04-22,438.75
ORD000866,Standard,2025-06-21,2025-06-22,47.03
ORD000867,Standard,2024-07-01,2024-07-06,41.72
ORD000868,Standard,2026-05-18,2026-05-23,80.23
ORD000869,Express,2026-07-17,2026-07-22,151.13
ORD000870,Same Day,2025-10-28,2025-11-03,307.75
ORD000871,Standard,2026-02-11,2026-02-15,289.46
ORD000872,Standard,2024-02-05,2024-02-07,203.94
ORD000873,Standard,2025-07-21,2025-07-29,171.21
ORD000874,Standard,2024-12-27,2024-12-31,249.3
ORD000875,Standard,2026-01-30,2026-02-01,291.9
ORD000876,Standard,2024-10-19,2024-10-22,270.82
ORD000877,Standard,2026-03-27,2026-03-28,147.94
ORD000878,Standard,2024-02-04,2024-02-10,232.81
ORD000879,Standard,2025-06-16,2025-06-24,122.97
ORD000880,Standard,2024-09-05,2024-09-12,88.55
ORD000881,Standard,2026-05-01,2026-05-07,272.71
ORD000882,Standard,2025-10-15,2025-10-16,259.28
ORD000883,Express,2025-06-15,2025-06-22,250.32
ORD000884,Express,2025-06-01,2025-06-06,186.61
ORD000885,Standard,2025-10-06,2025-10-07,67.99
ORD000886,Standard,2024-04-08,2024-04-12,148.37
ORD000887,Standard,2024-06-06,2024-06-08,42.64
ORD000888,Standard,2025-08-10,2025-08-16,84.71
ORD000889,Same Day,2025-10-12,2025-10-17,344.91
ORD000890,Express,2024-07-19,2024-07-27,360.29
ORD000891,Standard,2025-01-25,2025-01-30,85.9
ORD000892,Standard,2025-10-05,2025-10-07,225.38
ORD000893,Standard,2025-04-17,2025-04-25,85.66
ORD000894,Express,2024-04-07,2024-04-15,312.36
ORD000895,Express,2025-02-07,2025-02-14,251.28
ORD000896,Express,2025-10-04,2025-10-09,351.7
ORD000897,Standard,2025-10-13,2025-10-17,94.67
ORD000898,Standard,2024-07-03,2024-07-04,63.64
ORD000899,Standard,2024-12-20,2024-12-24,109.04
ORD000900,Standard,2024-06-12,2024-06-17,100.76
ORD000901,Standard,2024-02-02,2024-02-03,58.95
ORD000902,Standard,2026-06-09,2026-06-16,75.49
ORD000903,Standard,2024-08-14,2024-08-16,276.9
ORD000904,Standard,2025-05-09,2025-05-17,95.72
ORD000905,Standard,2024-10-30,2024-11-01,200.88
ORD000906,Express,2025-02-15,2025-02-17,184.73
ORD000907,Standard,2026-01-06,2026-01-14,161.53
ORD000908,Standard,2025-08-27,2025-08-28,49.14
ORD000909,Express,2025-03-22,2025-03-24,158.77
ORD000910,Express,2025-10-02,2025-10-08,355.15
ORD000911,Standard,2025-01-18,2025-01-20,152.43
ORD000912,Standard,2024-09-18,2024-09-22,271.99
ORD000913,Express,2025-06-30,2025-07-02,268.68
ORD000914,Same Day,2025-03-16,2025-03-21,231.9
ORD000915,Standard,2025-01-17,2025-01-18,138.12
ORD000916,Express,2024-01-14,2024-01-22,249.17
ORD000917,Express,2024-08-28,2024-09-02,151.28
ORD000918,Standard,2024-08-13,2024-08-16,55.61
ORD000919,Standard,2026-04-09,2026-04-11,88.69
ORD000920,Standard,2025-03-23,2025-03-25,202.7
ORD000921,Standard,2025-05-23,2025-05-28,57.95
ORD000922,Standard,2025-04-10,2025-04-14,266.47
ORD000923,Standard,2024-01-25,2024-01-28,221.66
ORD000924,Express,2024-01-07,2024-01-08,182.42
ORD000925,Standard,2026-07-08,2026-07-15,267.93
ORD000926,Standard,2024-03-15,2024-03-22,260.6
ORD000927,Standard,2024-10-10,2024-10-13,256.93
ORD000928,Standard,2024-11-19,2024-11-25,283.48
ORD000929,Express,2025-04-13,2025-04-20,206.81
